,0,1,2,3,4,5,datetime,open,low,high,close
0,-0.4298486630232097,-0.44159234383536444,-0.455607632658831,-0.4661818541508763,1.0562437919789351,-1.6166070904897125,2018-06-08T05:00:00.000000000Z,1.18062,1.1759,1.1810399999999999,1.17642
1,-0.4665286830173795,-0.4749398068714414,-0.48334230060271716,-0.4800249429797644,0.8852074999479775,-0.6128856698696802,2018-06-08T09:00:00.000000000Z,1.17638,1.1727,1.17718,1.17482
2,-0.4796781241473647,-0.4694970862204743,-0.47155506672656494,-0.4589142325157107,0.9644337703557108,0.9450790899145585,2018-06-08T13:00:00.000000000Z,1.17486,1.17406,1.17781,1.17726
3,-0.45882933919784813,-0.4700154405681849,-0.45101407828062534,-0.46202892750220975,-0.26761819814056226,-0.13499274506720343,2018-06-08T17:00:00.000000000Z,1.17727,1.1764299999999999,1.17775,1.1769
4,-0.4566666021698892,-0.45057715252902186,-0.4452071321798725,-0.43693832899985185,-0.6121304890707865,1.120589306886455,2018-06-10T21:00:00.000000000Z,1.1775200000000001,1.1771,1.18,1.1798
5,-0.4369424404749127,-0.4434929764436374,-0.428566331413539,-0.4360731359480463,-0.5486981104947407,0.042044171950928425,2018-06-11T01:00:00.000000000Z,1.1798,1.1790200000000002,1.18082,1.1799
6,-0.4360773456637296,-0.43295310470684606,-0.4340265941649929,-0.44887799311476684,0.4288539099494621,-0.5649659642055919,2018-06-11T05:00:00.000000000Z,1.1799,1.17839,1.18204,1.17842
7,-0.44888074886924095,-0.4519594307895842,-0.4415669570122367,-0.4365922517791293,0.39970583315439656,0.5498455495573843,2018-06-11T09:00:00.000000000Z,1.17842,1.1775200000000001,1.17984,1.17984
8,-0.4364233835882012,-0.4384822177490969,-0.4368000609593806,-0.445244182297185,0.31495812088680514,-0.3805784034974119,2018-06-11T13:00:00.000000000Z,1.1798600000000001,1.1780700000000002,1.1814,1.1788399999999999
9,-0.4449878222189157,-0.45748854383183507,-0.4358466817488108,-0.44861843519922534,-0.4846237037954556,-0.14634281705508298,2018-06-11T17:00:00.000000000Z,1.17887,1.17818,1.1792,1.17845
10,-0.4503514100482524,-0.4628448720915164,-0.4710350417026175,-0.4759585356362789,-0.26158313378211256,-1.2118842571499289,2018-06-11T21:00:00.000000000Z,1.17825,1.17412,1.17858,1.17529
11,-0.4755256690536847,-0.47502619926272516,-0.46895494160682566,-0.46185588889184953,-0.2778906481123916,0.6322950580760641,2018-06-12T01:00:00.000000000Z,1.17534,1.17436,1.17717,1.17692
12,-0.46177066155587115,-0.44288822970464103,-0.4578610744292713,-0.4399665046811696,0.5720261814318326,0.9780631543018994,2018-06-12T05:00:00.000000000Z,1.17693,1.17564,1.18089,1.17945
13,-0.4401432912762905,-0.4478125960078956,-0.44182696952421213,-0.434515788454796,0.5287534859255019,0.24574938383659278,2018-06-12T09:00:00.000000000Z,1.17943,1.17749,1.18032,1.18008
14,-0.43452017500359896,-0.4498860133987398,-0.4433003737587294,-0.4581355587690864,0.4786752923128341,-1.0450324420726356,2018-06-12T13:00:00.000000000Z,1.18008,1.1773200000000001,1.18008,1.17735
15,-0.4583967917922557,-0.473298351437022,-0.47796870868858843,-0.4840048310180688,0.23560344485442405,-1.147567938044997,2018-06-12T17:00:00.000000000Z,1.1773200000000001,1.1733200000000001,1.17737,1.17436
16,-0.4817543516942046,-0.4916999307807637,-0.47138172505191644,-0.48192836769373554,-0.5409937730158687,0.09626151530535329,2018-06-12T21:00:00.000000000Z,1.17462,1.17408,1.17524,1.1746
17,-0.48192737065644053,-0.49429170251932064,-0.47224843342516276,-0.4838317924077084,-0.7136993381672484,-0.08127855998209953,2018-06-13T01:00:00.000000000Z,1.1746,1.17398,1.1749399999999999,1.17438
18,-0.4842631266466371,-0.490490437302773,-0.48074217548297815,-0.48357223449216713,0.03387820853262673,0.015202264815602535,2018-06-13T05:00:00.000000000Z,1.1743299999999999,1.173,1.1753799999999999,1.17441
19,-0.4841766171655181,-0.47131132643746326,-0.47311514179840913,-0.4575299236328206,0.11759867580303525,1.165414815841939,2018-06-13T09:00:00.000000000Z,1.17434,1.17388,1.1776,1.1774200000000001
20,-0.4578777349055479,-0.4572293666579798,-0.449020649022157,-0.4433407575832119,0.12851315389810392,0.6350075797732102,2018-06-13T13:00:00.000000000Z,1.1773799999999999,1.17666,1.17923,1.17906
21,-0.44334414207766826,-0.44962683622488453,-0.4847290339999131,-0.44126429425887864,3.047815030267335,0.09589207927878006,2018-06-13T17:00:00.000000000Z,1.17906,1.17254,1.18011,1.1793
22,-0.4424790472664851,-0.4460847481821922,-0.4303864189973569,-0.43901479232418517,-0.3594282197637864,0.10356093657692964,2018-06-13T21:00:00.000000000Z,1.17916,1.1788100000000001,1.18052,1.17956
23,-0.43867263009727897,-0.4453936090519101,-0.4289130147628399,-0.43192020929937974,-0.5495969498672758,0.31874223666574414,2018-06-14T01:00:00.000000000Z,1.1796,1.17898,1.1806,1.18038
24,-0.43192489057004957,-0.4266464601430274,-0.42223936028884046,-0.4132320393803821,-0.025830406928630825,0.8331173090670223,2018-06-14T05:00:00.000000000Z,1.18038,1.17975,1.18277,1.18254
25,-0.41306582368625405,-0.4058258938433022,-0.5199173939537195,-0.5314174102570103,3.617165569955972,-5.232580284401714,2018-06-14T09:00:00.000000000Z,1.18256,1.16848,1.18518,1.16888
26,-0.5318433412617144,-0.5470774535945604,-0.5772934882626352,-0.5788299894959498,2.2162602050477553,-2.1215404659609014,2018-06-14T13:00:00.000000000Z,1.16883,1.1618600000000001,1.16883,1.1634
27,-0.57907751795232,-0.5878546622811631,-0.6257424863271132,-0.636192288830652,0.5368430402783174,-2.5796252735971827,2018-06-14T17:00:00.000000000Z,1.16337,1.1562700000000001,1.16411,1.15677
28,-0.634962642754757,-0.6363207937921447,-0.6322427991264619,-0.6435464297709989,-0.32373145611167975,-0.32946114969632295,2018-06-14T21:00:00.000000000Z,1.15691,1.15552,1.1585,1.15592
29,-0.6431810434609979,-0.6485885133546412,-0.628602623958828,-0.6340293062011377,-0.6161110634348703,0.434989475421754,2018-06-15T01:00:00.000000000Z,1.15596,1.15594,1.1570799999999999,1.1570200000000002
30,-0.6344435858680474,-0.623016365534229,-0.6427299704427458,-0.6138703080940707,1.0901428768859713,0.9164670629216972,2018-06-15T05:00:00.000000000Z,1.15697,1.15431,1.16004,1.15935
31,-0.613594800918533,-0.610230291624022,-0.628689294796153,-0.6055644547967393,1.7285756426351608,0.3789743611697911,2018-06-15T09:00:00.000000000Z,1.1593799999999999,1.15593,1.16152,1.16031
32,-0.6052033812500542,-0.5998632046698024,-0.5967077558233564,-0.603487991472406,1.2982883944401622,0.09738296896155538,2018-06-15T13:00:00.000000000Z,1.16035,1.15962,1.16272,1.16055
33,-0.6033866821465691,-0.610575861189165,-0.5931542514930476,-0.6005463350962673,-0.2695442825102803,0.1364226111151072,2018-06-15T17:00:00.000000000Z,1.16056,1.16003,1.1614799999999998,1.16089
34,-0.6182663128989223,-0.6205973785782438,-0.613001873240391,-0.6271942810918758,-0.4742228481989785,-1.1990328696772887,2018-06-17T21:00:00.000000000Z,1.1588399999999999,1.15774,1.16032,1.15781
35,-0.6271767894541087,-0.6284590861851943,-0.6139552524509626,-0.616033290723585,-0.5694998216876951,0.5086722443644038,2018-06-18T01:00:00.000000000Z,1.15781,1.15763,1.15941,1.1591
36,-0.615584518984254,-0.6247442133599325,-0.6234023737193495,-0.6170715223857526,0.2650083328987854,-0.043306429292027805,2018-06-18T05:00:00.000000000Z,1.15915,1.15654,1.15984,1.15898
37,-0.6174012180877392,-0.6021094068432161,-0.6030347269480567,-0.6040071073034887,0.36503631449947294,0.594208243564156,2018-06-18T09:00:00.000000000Z,1.1589399999999999,1.15889,1.16246,1.16049
38,-0.6039057390332786,-0.6055651024946227,-0.597314451684629,-0.60409362660867,0.5288818915501496,-0.0002832241914863327,2018-06-18T13:00:00.000000000Z,1.1605,1.15955,1.16206,1.16048
39,-0.6037327200710427,-0.6023685840170734,-0.5908141388852801,-0.5881740744554487,-0.5097912062264374,0.7223463361237301,2018-06-18T17:00:00.000000000Z,1.16052,1.1603,1.1624299999999999,1.16232
40,-0.588161013469744,-0.5877682698898774,-0.5777268424492593,-0.5785704315804083,-0.09118886987439469,0.43651436228498763,2018-06-18T21:00:00.000000000Z,1.16232,1.16181,1.16412,1.16343
41,-0.5788179895089652,-0.5848309285861814,-0.5726132630471044,-0.5845402636378669,-0.27095674438140677,-0.2652150914308315,2018-06-19T01:00:00.000000000Z,1.1634,1.1624,1.16446,1.1627399999999999
42,-0.5840950678571829,-0.5941613068449818,-0.6438566913279659,-0.6477858757248465,1.7095716101872767,-2.846190365381089,2018-06-19T05:00:00.000000000Z,1.16279,1.15418,1.1633799999999999,1.15543
43,-0.6476795364791514,-0.6549815503097438,-0.6532171417590276,-0.6474397985041241,1.3303898006021286,0.019315470343713514,2018-06-19T09:00:00.000000000Z,1.15544,1.1531,1.15634,1.15547
44,-0.6473334985546798,-0.6342473764013025,-0.6364896701553705,-0.6338562675907775,1.2148247384190491,0.6195402225956397,2018-06-19T13:00:00.000000000Z,1.1554799999999998,1.15503,1.1587399999999999,1.15704
45,-0.633838019500219,-0.6286318709677658,-0.6209755902742571,-0.6155141748925023,-0.29368453994407906,0.8341793809815434,2018-06-19T17:00:00.000000000Z,1.15704,1.1568200000000002,1.15939,1.15916
46,-0.6172281991255013,-0.6270768079246319,-0.6140419232882859,-0.6288381478903053,-0.5113320737222118,-0.5986023211601713,2018-06-19T21:00:00.000000000Z,1.15896,1.15762,1.15957,1.15762
47,-0.6286474506331202,-0.6332970600971651,-0.6214956152982064,-0.6337697482855982,-0.39563860591448463,-0.21957546332963437,2018-06-20T01:00:00.000000000Z,1.15764,1.15676,1.15885,1.15705
48,-0.634011038462455,-0.6294094024893317,-0.6492302832420925,-0.6447577000435267,1.078843181916959,-0.49392318964207205,2018-06-20T05:00:00.000000000Z,1.1570200000000002,1.1535600000000001,1.1593,1.15578
49,-0.6449112330833642,-0.6259537068379251,-0.6312894199158923,-0.6137837887888914,0.48637962979170607,1.4076950417494438,2018-06-20T09:00:00.000000000Z,1.1557600000000001,1.15563,1.1597,1.15936
50,-0.6136813103996499,-0.6231027579255148,-0.6225356653461032,-0.6175041189116542,1.4232270672225356,-0.1645018443258319,2018-06-20T13:00:00.000000000Z,1.15937,1.15664,1.16003,1.15893
51,-0.6174877275688561,-0.6269904155333482,-0.6152553150108333,-0.6289246671954865,-0.3123033555180197,-0.5126728612596995,2018-06-20T17:00:00.000000000Z,1.15893,1.1574799999999998,1.1595799999999998,1.15761
52,-0.6315887729911432,-0.6404676285738334,-0.6198488693890389,-0.6281459934488622,-0.4337750764349007,0.03886475564339155,2018-06-20T21:00:00.000000000Z,1.1573,1.15695,1.15802,1.1577
53,-0.6281283937464107,-0.6432321850949599,-0.6310294074039166,-0.6406047733948602,-0.274680507496195,-0.5602072655463236,2018-06-21T01:00:00.000000000Z,1.1577,1.1556600000000001,1.1577,1.15626
54,-0.6405857590274484,-0.6516122470496211,-0.6653510589844787,-0.6778945939276765,1.6950617746020675,-1.6860529041677093,2018-06-21T05:00:00.000000000Z,1.15626,1.1517,1.15673,1.15195
55,-0.6779578548705657,-0.6135995948841448,-0.6731514343436962,-0.6174175996064751,2.217287450044938,2.7542086720743466,2018-06-21T09:00:00.000000000Z,1.15194,1.1508,1.16113,1.1589399999999999
56,-0.6174012180877392,-0.5941613068449818,-0.614735289986884,-0.6018441246739764,1.8210276923816242,0.7076559278413389,2018-06-21T13:00:00.000000000Z,1.1589399999999999,1.15754,1.1633799999999999,1.1607399999999999
57,-0.6016564925242026,-0.5986537111918095,-0.5911608222345792,-0.6058240127122808,-0.16039950155959434,-0.1760178225538667,2018-06-21T17:00:00.000000000Z,1.16076,1.16026,1.16286,1.16028
58,-0.6052033812500542,-0.6079840894506082,-0.5930675806557224,-0.5979507559408513,-0.20829479955324828,0.3591394995549955,2018-06-21T21:00:00.000000000Z,1.16035,1.16004,1.16178,1.16119
59,-0.5975040374305228,-0.6099711144501667,-0.592894238981072,-0.5964799277527819,-0.2932993230701355,0.06998622784271023,2018-06-22T01:00:00.000000000Z,1.16124,1.16006,1.16155,1.16136
60,-0.5964659236571037,-0.559690742722196,-0.5816270301288688,-0.5485482326827577,1.893063247809077,2.16596543277347,2018-06-22T05:00:00.000000000Z,1.16136,1.16136,1.16737,1.1669
61,-0.5489722185231434,-0.558222072070348,-0.5655062543864827,-0.561353089849478,1.362491206764095,-0.5713003188506397,2018-06-22T09:00:00.000000000Z,1.16685,1.1632200000000001,1.16754,1.1654200000000001
62,-0.561602602766419,-0.5659973872860149,-0.578333538310532,-0.5667172867706725,1.2778719001211516,-0.23752914763106453,2018-06-22T13:00:00.000000000Z,1.16539,1.16174,1.16664,1.1648
63,-0.5667066621523991,-0.5649606785905917,-0.5530256538117344,-0.5585844720837014,-0.21946608889761265,0.36943475236016177,2018-06-22T17:00:00.000000000Z,1.1648,1.16466,1.16676,1.16574
64,-0.5522595788056383,-0.5606410590263333,-0.548518770270854,-0.5592766265251446,-0.205726687060291,-0.027485048142846503,2018-06-24T21:00:00.000000000Z,1.1664700000000001,1.1651799999999999,1.16726,1.1656600000000001
65,-0.5594398657384602,-0.5708353611979836,-0.5533723371610333,-0.5630834759530886,-0.03841415814412176,-0.16748226380425466,2018-06-25T01:00:00.000000000Z,1.16564,1.16462,1.16608,1.1652200000000001
66,-0.5627272260209569,-0.56193694489561,-0.5687997462048218,-0.5572001632008133,1.2781287113704471,0.26815760535687966,2018-06-25T05:00:00.000000000Z,1.16526,1.1628399999999999,1.16711,1.1659
67,-0.5571906192293843,-0.5352416959884927,-0.5594392957737582,-0.536954645788565,0.9681575334704989,0.9134023304359449,2018-06-25T09:00:00.000000000Z,1.1659,1.16392,1.1702,1.16824
68,-0.5366013627232227,-0.5353280883797766,-0.5315312861552216,-0.5289083504067733,0.6304507406466117,0.364477510167607,2018-06-25T13:00:00.000000000Z,1.16828,1.16714,1.17019,1.16917
69,-0.5293345663092818,-0.5253929633819816,-0.5143704603649404,-0.5185260337851066,-0.21227537391733214,0.4688715186665145,2018-06-25T17:00:00.000000000Z,1.1691200000000002,1.1691200000000002,1.17134,1.1703700000000001
70,-0.5180883337639008,-0.5278983427292528,-0.5076968058909451,-0.518093437259205,-0.3876774571863169,0.022988525710086985,2018-06-25T21:00:00.000000000Z,1.17042,1.1698899999999999,1.17105,1.17042
71,-0.5179153148016651,-0.5186543568617382,-0.505876718307127,-0.5092684681307891,-0.05998630308496314,0.39866190166967624,2018-06-26T01:00:00.000000000Z,1.17044,1.1701,1.17212,1.17144
72,-0.5090048382464767,-0.5207277742525824,-0.5330913612270658,-0.5452604990858984,1.242046730844397,-1.6061142007427114,2018-06-26T05:00:00.000000000Z,1.17147,1.16696,1.17188,1.1672799999999999
73,-0.5452523108350561,-0.5503603644633975,-0.5491254661321249,-0.5465582886636055,1.476643807076048,-0.054627490352629475,2018-06-26T09:00:00.000000000Z,1.1672799999999999,1.16511,1.16845,1.16713
74,-0.5464634435707111,-0.5564942242446447,-0.5502521870173469,-0.5578923176422566,0.884693877449386,-0.5051612975825729,2018-06-26T13:00:00.000000000Z,1.16714,1.16498,1.16774,1.16582
75,-0.5583152424839222,-0.5708353611979836,-0.5632528126160444,-0.5680150763483814,-0.04676052374623305,-0.4512979781996551,2018-06-26T17:00:00.000000000Z,1.16577,1.1634799999999998,1.16608,1.16465
76,-0.5686963802181201,-0.5762780818489487,-0.5554524372568251,-0.5611800512391177,-0.5136433749658733,0.3111001238160459,2018-06-26T21:00:00.000000000Z,1.16457,1.16438,1.16545,1.16544
77,-0.5616891122475379,-0.5676388427204323,-0.5505121995293206,-0.5608339740183971,0.031181690415021557,0.019180841509512634,2018-06-27T01:00:00.000000000Z,1.1653799999999999,1.16495,1.16645,1.1654799999999998
78,-0.5608240174363548,-0.5611594133740441,-0.5729599463964032,-0.5843672250275045,1.049566699497246,-1.0542796751311165,2018-06-27T05:00:00.000000000Z,1.1654799999999998,1.16236,1.1672,1.16276
79,-0.5847006342250115,-0.585694852499033,-0.5986145142444996,-0.6107556131075716,1.7907239649647275,-1.1854031734222432,2018-06-27T09:00:00.000000000Z,1.16272,1.1594,1.16436,1.15971
80,-0.6107399880416269,-0.6119581394497254,-0.6149953024988577,-0.6231278737483903,1.1969763565929958,-0.5553211907847142,2018-06-27T13:00:00.000000000Z,1.15971,1.15751,1.1613200000000001,1.15828
81,-0.6231108438415476,-0.6326923133581668,-0.6451567538878363,-0.6478723950300258,0.11952476017275328,-1.1156450389806274,2018-06-27T17:00:00.000000000Z,1.15828,1.15403,1.1589200000000002,1.1554200000000001
82,-0.6485446312903346,-0.6532537024840405,-0.6338028741983063,-0.6383552714601665,0.20966550867555506,0.4351762332659315,2018-06-27T21:00:00.000000000Z,1.15534,1.15534,1.15654,1.15652
83,-0.6383365125183726,-0.6470334503115075,-0.6282559406095288,-0.6405182540896791,-0.1286833122715715,-0.09436430135138404,2018-06-28T01:00:00.000000000Z,1.15652,1.15598,1.15726,1.1562700000000001
84,-0.6400667021407389,-0.64910686770235,-0.6565106335773646,-0.6472667598937637,1.140349476123287,-0.30216277375269385,2018-06-28T05:00:00.000000000Z,1.15632,1.15272,1.1570200000000002,1.15549
85,-0.6475065175169156,-0.6224980111865185,-0.6341495575476052,-0.638701348680889,1.1512639542183554,0.3919970944314921,2018-06-28T09:00:00.000000000Z,1.15546,1.1553,1.1601,1.15648
86,-0.6383365125183726,-0.6268176307507767,-0.6362296576433968,-0.6229548351380281,1.7089295820640371,0.7169929134559543,2018-06-28T13:00:00.000000000Z,1.15652,1.15506,1.1596,1.1583
87,-0.622764805917074,-0.6349385155315825,-0.6358829742940979,-0.6350675378633053,0.24369299920723958,-0.5442612280692533,2018-06-28T17:00:00.000000000Z,1.15832,1.1551,1.15866,1.1569
88,-0.6372983987449535,-0.644268893790383,-0.6294693323320744,-0.6347214606425846,-0.10775319545396929,0.019295525331196155,2018-06-28T21:00:00.000000000Z,1.15664,1.15584,1.1575799999999998,1.1569399999999999
89,-0.6347031143114041,-0.5658246025034434,-0.6240957404179457,-0.5606609354080347,1.631372584776726,3.357480024982406,2018-06-29T01:00:00.000000000Z,1.1569399999999999,1.15646,1.16666,1.1655
90,-0.5606509984741171,-0.5741182720668206,-0.582320396827467,-0.565765574413686,1.912324091506257,-0.22584499668414615,2018-06-29T05:00:00.000000000Z,1.1655,1.1612799999999999,1.1657,1.1649100000000001
91,-0.5651494914922705,-0.5675524503291466,-0.5631661417787192,-0.5694859045364509,1.6530731353422154,-0.16370087075650328,2018-06-29T09:00:00.000000000Z,1.16498,1.16349,1.16646,1.16448
92,-0.5697344939915412,-0.5513106807675349,-0.5693197712287692,-0.5417132075734956,1.676571364652775,1.25317559052458,2018-06-29T13:00:00.000000000Z,1.16445,1.16278,1.16834,1.16769
93,-0.5417919315903236,-0.5452632133775734,-0.5381182697918955,-0.534964701769411,0.018726344824178606,0.30641803213647467,2018-06-29T17:00:00.000000000Z,1.1676799999999998,1.16638,1.1690399999999999,1.1684700000000001
94,-0.5387640997511814,-0.5440537198995806,-0.5401983698876873,-0.5524416014158827,0.1819298937516162,-0.7800149019387319,2018-07-01T21:00:00.000000000Z,1.16803,1.16614,1.1691799999999999,1.16645
95,-0.552519107248995,-0.5634920079387437,-0.5514655787398922,-0.5650734199722428,-0.17028673465748,-0.5637497717400762,2018-07-02T01:00:00.000000000Z,1.16644,1.1648399999999999,1.16693,1.16499
96,-0.5648899630489139,-0.5756733351099524,-0.5705331629513145,-0.5705241361986166,0.7479418871994087,-0.2415090842121025,2018-07-02T05:00:00.000000000Z,1.16501,1.16264,1.1655200000000001,1.16436
97,-0.5708591172460791,-0.5817208024999158,-0.5792869175211035,-0.5929326362403792,0.3121331971445522,-1.0046873081931589,2018-07-02T09:00:00.000000000Z,1.16432,1.16163,1.16482,1.16177
98,-0.5930055444123693,-0.6027141535822125,-0.6008679560149399,-0.6082465532573367,0.4589008261170628,-0.6869900038488255,2018-07-02T13:00:00.000000000Z,1.1617600000000001,1.15914,1.16239,1.16
99,-0.6080581941269584,-0.5813752329347748,-0.5934142640050213,-0.5743309856265606,-0.26222516190535194,1.5354496461145064,2018-07-02T17:00:00.000000000Z,1.16002,1.16,1.16486,1.16392
100,-0.5743194964908116,-0.5854356753251777,-0.5642928626639394,-0.5783108736648668,-0.6299788708968398,-0.1755269032693813,2018-07-02T21:00:00.000000000Z,1.16392,1.16336,1.16439,1.16346
101,-0.5779528946977821,-0.5900144720632914,-0.5756467423534676,-0.580214298378838,0.011278818594602436,-0.0820913192406381,2018-07-03T01:00:00.000000000Z,1.1635,1.16205,1.1638600000000001,1.16324
102,-0.5803751601690936,-0.5602954894611923,-0.5704464921139892,-0.5566810473697286,1.059582338219779,1.063562436546943,2018-07-03T05:00:00.000000000Z,1.1632200000000001,1.16265,1.1673,1.16596
103,-0.5564985433804371,-0.5655654253295881,-0.5557991206061241,-0.5625643601220078,0.43553100243115117,-0.2607437822695352,2018-07-03T09:00:00.000000000Z,1.16598,1.16434,1.16669,1.1652799999999999
104,-0.5625542070587211,-0.567379665546577,-0.5571858540033179,-0.5652464585826033,0.25704718417061767,-0.11696744003915586,2018-07-03T13:00:00.000000000Z,1.1652799999999999,1.16418,1.16648,1.16497
105,-0.5653225104545064,-0.5682435894594287,-0.5549324122328777,-0.5572001632008133,-0.6538623170813429,0.365490626142483,2018-07-03T17:00:00.000000000Z,1.16496,1.16444,1.16638,1.1659
106,-0.5589208088517506,-0.5612458057653299,-0.5461786576630867,-0.5469908851895091,-0.29163004994971325,0.46240072200421484,2018-07-03T21:00:00.000000000Z,1.1657,1.16545,1.16719,1.16708
107,-0.5474150478630131,-0.5554575155492215,-0.5414117616102326,-0.5533933137728694,-0.0910604642497467,-0.2837943238508497,2018-07-04T01:00:00.000000000Z,1.16703,1.166,1.1678600000000001,1.16634
108,-0.5533842020601781,-0.5526929590280972,-0.5620394208934972,-0.5697454624519924,0.3123900083938478,-0.7309220669043441,2018-07-04T05:00:00.000000000Z,1.16634,1.16362,1.16818,1.16445
109,-0.5693884560670676,-0.5830166883691924,-0.5670663294583269,-0.571389329250422,-0.18055918462930923,-0.07034008052455624,2018-07-04T09:00:00.000000000Z,1.16449,1.16304,1.16467,1.16426
110,-0.5710321362083167,-0.5587404264180605,-0.5612593833575761,-0.5504516573967305,0.1360890857523281,0.9458315608398647,2018-07-04T13:00:00.000000000Z,1.1643,1.16371,1.1674799999999999,1.16668
111,-0.5502698607399172,-0.5587404264180605,-0.5478254035722562,-0.5597957423562294,0.21094956492203376,-0.41599485281583587,2018-07-04T17:00:00.000000000Z,1.1667,1.16526,1.1674799999999999,1.1656
112,-0.5591803372951054,-0.5682435894594287,-0.5473053785483067,-0.558930549304424,-0.5680873598165684,0.04251242644844156,2018-07-04T21:00:00.000000000Z,1.16567,1.1653200000000001,1.16638,1.1657
113,-0.5584017519650393,-0.5647015014167363,-0.5460919868257634,-0.5587575106940619,-0.16155515218142513,0.011400020163932524,2018-07-05T01:00:00.000000000Z,1.1657600000000001,1.16546,1.16679,1.16572
114,-0.5590073183328697,-0.5275527731641119,-0.5500788453426965,-0.5276105608290643,1.0078348714866896,1.4034997896927808,2018-07-05T05:00:00.000000000Z,1.16569,1.165,1.17109,1.1693200000000001
115,-0.528036924092508,-0.5195182807745898,-0.5225175190734588,-0.5094415067411493,0.4175542149804501,0.8177038940822283,2018-07-05T09:00:00.000000000Z,1.16927,1.16818,1.17202,1.1714200000000001
116,-0.5090913477275956,-0.5243562546865606,-0.5143704603649404,-0.5234576341803995,0.6138864150670369,-0.623256623063142,2018-07-05T13:00:00.000000000Z,1.17146,1.1691200000000002,1.17146,1.1698
117,-0.5234519215932375,-0.5385246068573278,-0.5310979319685993,-0.528821831101594,-0.09029003050185958,-0.23662618252061726,2018-07-05T17:00:00.000000000Z,1.1698,1.16719,1.16982,1.1691799999999999
118,-0.5304591895638217,-0.5393885307701796,-0.5166239021353827,-0.5283027152705093,-0.46754575571728946,0.02688505587524571,2018-07-05T21:00:00.000000000Z,1.16899,1.16886,1.16972,1.16924
119,-0.5282964525358628,-0.5405980242481742,-0.5242509358199515,-0.5340129894124264,-0.2398825832166233,-0.2522485668406845,2018-07-06T01:00:00.000000000Z,1.16924,1.16798,1.1695799999999998,1.16858
120,-0.5340060782896731,-0.5134708133846282,-0.5204374189776669,-0.509960622572234,0.49344193914733864,1.081993441260647,2018-07-06T05:00:00.000000000Z,1.16858,1.16842,1.17272,1.17136
