,Unnamed: 0,0,1,2,3,4,5,datetime,open,low,high,close,action,P/L,Total profit
25,25,-0.4130658236862541,-0.4058258938433022,-0.5199173939537195,-0.5314174102570103,3.6171655699559717,-5.232580284401713,2018-06-14T09:00:00.000000000Z,1.18256,1.16848,1.18518,1.16888,buy,0,0.004
26,26,-0.5318433412617144,-0.5470774535945604,-0.5772934882626352,-0.5788299894959498,2.216260205047756,-2.1215404659609014,2018-06-14T13:00:00.000000000Z,1.16883,1.16186,1.16883,1.1634,sell,-0.001,0.003
27,27,-0.57907751795232,-0.5878546622811631,-0.6257424863271132,-0.636192288830652,0.5368430402783174,-2.5796252735971827,2018-06-14T17:00:00.000000000Z,1.16337,1.15627,1.16411,1.15677,buy,0,0.003
28,28,-0.6349626427547571,-0.6363207937921447,-0.6322427991264619,-0.6435464297709989,-0.3237314561116797,-0.3294611496963229,2018-06-14T21:00:00.000000000Z,1.15691,1.15552,1.1585,1.15592,sell,-0.001,0.002
29,29,-0.6431810434609979,-0.6485885133546412,-0.628602623958828,-0.6340293062011377,-0.6161110634348703,0.434989475421754,2018-06-15T01:00:00.000000000Z,1.15596,1.15594,1.15708,1.1570200000000002,buy,0,0.002
30,30,-0.6344435858680474,-0.623016365534229,-0.6427299704427458,-0.6138703080940707,1.0901428768859711,0.9164670629216972,2018-06-15T05:00:00.000000000Z,1.15697,1.15431,1.16004,1.15935,sell,0.002,0.004
31,31,-0.613594800918533,-0.610230291624022,-0.628689294796153,-0.6055644547967393,1.7285756426351608,0.3789743611697911,2018-06-15T09:00:00.000000000Z,1.15938,1.15593,1.16152,1.16031,buy,0,0.004
32,32,-0.6052033812500542,-0.5998632046698024,-0.5967077558233564,-0.6034879914724061,1.2982883944401622,0.09738296896155538,2018-06-15T13:00:00.000000000Z,1.16035,1.15962,1.16272,1.16055,hold,4.000000000001797e-05,0.004
33,33,-0.6033866821465691,-0.6105758611891651,-0.5931542514930476,-0.6005463350962673,-0.2695442825102803,0.1364226111151072,2018-06-15T17:00:00.000000000Z,1.16056,1.16003,1.1614799999999998,1.16089,hold,0.00038000000000002496,0.004
34,34,-0.6182663128989223,-0.6205973785782438,-0.613001873240391,-0.6271942810918758,-0.4742228481989785,-1.1990328696772887,2018-06-17T21:00:00.000000000Z,1.15884,1.15774,1.16032,1.15781,sell,-0.001,0.003
35,35,-0.6271767894541087,-0.6284590861851943,-0.6139552524509626,-0.6160332907235849,-0.5694998216876951,0.5086722443644038,2018-06-18T01:00:00.000000000Z,1.15781,1.15763,1.15941,1.1591,buy,0,0.003
36,36,-0.615584518984254,-0.6247442133599325,-0.6234023737193495,-0.6170715223857526,0.2650083328987854,-0.043306429292027805,2018-06-18T05:00:00.000000000Z,1.15915,1.15654,1.15984,1.15898,hold,-0.00032000000000012,0.003
37,37,-0.6174012180877392,-0.6021094068432161,-0.6030347269480567,-0.6040071073034887,0.36503631449947294,0.594208243564156,2018-06-18T09:00:00.000000000Z,1.15894,1.15889,1.16246,1.16049,hold,0.0011900000000000023,0.003
38,38,-0.6039057390332786,-0.6055651024946227,-0.597314451684629,-0.60409362660867,0.5288818915501496,-0.00028322419148633265,2018-06-18T13:00:00.000000000Z,1.1605,1.15955,1.16206,1.16048,hold,0.0011799999999999367,0.003
39,39,-0.6037327200710427,-0.6023685840170734,-0.5908141388852801,-0.5881740744554487,-0.5097912062264374,0.7223463361237301,2018-06-18T17:00:00.000000000Z,1.16052,1.1603,1.16243,1.16232,sell,0.002,0.005
40,40,-0.588161013469744,-0.5877682698898774,-0.5777268424492593,-0.5785704315804083,-0.09118886987439467,0.4365143622849876,2018-06-18T21:00:00.000000000Z,1.16232,1.16181,1.16412,1.16343,buy,0,0.005
41,41,-0.5788179895089652,-0.5848309285861814,-0.5726132630471044,-0.5845402636378669,-0.2709567443814068,-0.2652150914308315,2018-06-19T01:00:00.000000000Z,1.1634,1.1624,1.16446,1.16274,hold,-0.0008899999999998574,0.005
42,42,-0.5840950678571829,-0.5941613068449818,-0.6438566913279659,-0.6477858757248465,1.7095716101872769,-2.846190365381089,2018-06-19T05:00:00.000000000Z,1.16279,1.15418,1.16338,1.15543,sell,-0.001,0.004
43,43,-0.6476795364791514,-0.6549815503097438,-0.6532171417590276,-0.6474397985041241,1.3303898006021286,0.019315470343713517,2018-06-19T09:00:00.000000000Z,1.15544,1.1531,1.15634,1.15547,buy,0,0.004
44,44,-0.6473334985546798,-0.6342473764013025,-0.6364896701553705,-0.6338562675907775,1.2148247384190491,0.6195402225956397,2018-06-19T13:00:00.000000000Z,1.1554799999999998,1.15503,1.15874,1.15704,hold,0.0013700000000000712,0.004
45,45,-0.633838019500219,-0.6286318709677658,-0.6209755902742571,-0.6155141748925023,-0.29368453994407906,0.8341793809815434,2018-06-19T17:00:00.000000000Z,1.15704,1.1568200000000002,1.15939,1.15916,sell,0.002,0.006
46,46,-0.6172281991255013,-0.6270768079246319,-0.6140419232882859,-0.6288381478903053,-0.5113320737222118,-0.5986023211601713,2018-06-19T21:00:00.000000000Z,1.15896,1.15762,1.15957,1.15762,buy,0,0.006
47,47,-0.6286474506331202,-0.6332970600971651,-0.6214956152982064,-0.6337697482855982,-0.39563860591448463,-0.2195754633296344,2018-06-20T01:00:00.000000000Z,1.15764,1.15676,1.15885,1.15705,hold,-0.0007700000000001815,0.006
48,48,-0.634011038462455,-0.6294094024893317,-0.6492302832420925,-0.6447577000435267,1.078843181916959,-0.4939231896420721,2018-06-20T05:00:00.000000000Z,1.1570200000000002,1.15356,1.1593,1.15578,sell,-0.001,0.005
49,49,-0.6449112330833642,-0.6259537068379251,-0.6312894199158923,-0.6137837887888914,0.4863796297917061,1.4076950417494438,2018-06-20T09:00:00.000000000Z,1.15576,1.15563,1.1597,1.15936,buy,0,0.005
50,50,-0.6136813103996499,-0.6231027579255148,-0.6225356653461032,-0.6175041189116542,1.4232270672225356,-0.1645018443258319,2018-06-20T13:00:00.000000000Z,1.15937,1.15664,1.16003,1.15893,hold,-0.0006299999999999304,0.005
51,51,-0.6174877275688561,-0.6269904155333482,-0.6152553150108333,-0.6289246671954865,-0.3123033555180197,-0.5126728612596995,2018-06-20T17:00:00.000000000Z,1.15893,1.1574799999999998,1.1595799999999998,1.15761,sell,-0.001,0.004
52,52,-0.6315887729911432,-0.6404676285738334,-0.6198488693890389,-0.6281459934488622,-0.4337750764349007,0.03886475564339155,2018-06-20T21:00:00.000000000Z,1.1573,1.15695,1.15802,1.1577,buy,0,0.004
53,53,-0.6281283937464107,-0.6432321850949599,-0.6310294074039166,-0.6406047733948602,-0.27468050749619505,-0.5602072655463236,2018-06-21T01:00:00.000000000Z,1.1577,1.15566,1.1577,1.15626,sell,-0.001,0.003
54,54,-0.6405857590274484,-0.6516122470496211,-0.6653510589844787,-0.6778945939276765,1.6950617746020675,-1.6860529041677093,2018-06-21T05:00:00.000000000Z,1.15626,1.1517,1.15673,1.15195,buy,0,0.003
55,55,-0.6779578548705657,-0.6135995948841448,-0.6731514343436962,-0.6174175996064751,2.217287450044938,2.7542086720743466,2018-06-21T09:00:00.000000000Z,1.15194,1.1508,1.16113,1.15894,sell,0.002,0.005
56,56,-0.6174012180877392,-0.5941613068449818,-0.614735289986884,-0.6018441246739764,1.821027692381624,0.7076559278413389,2018-06-21T13:00:00.000000000Z,1.15894,1.15754,1.16338,1.16074,buy,0,0.005
57,57,-0.6016564925242026,-0.5986537111918095,-0.5911608222345792,-0.6058240127122808,-0.16039950155959434,-0.1760178225538667,2018-06-21T17:00:00.000000000Z,1.16076,1.16026,1.16286,1.16028,hold,-0.000660000000000127,0.005
58,58,-0.6052033812500542,-0.6079840894506082,-0.5930675806557224,-0.5979507559408513,-0.20829479955324828,0.3591394995549955,2018-06-21T21:00:00.000000000Z,1.16035,1.16004,1.16178,1.16119,hold,0.00024999999999983943,0.005
59,59,-0.5975040374305228,-0.6099711144501667,-0.592894238981072,-0.5964799277527819,-0.2932993230701355,0.06998622784271022,2018-06-22T01:00:00.000000000Z,1.16124,1.16006,1.16155,1.16136,hold,0.0004199999999998429,0.005
60,60,-0.5964659236571037,-0.5596907427221961,-0.5816270301288688,-0.5485482326827577,1.893063247809077,2.16596543277347,2018-06-22T05:00:00.000000000Z,1.16136,1.16136,1.16737,1.1669,sell,0.002,0.007
61,61,-0.5489722185231434,-0.558222072070348,-0.5655062543864827,-0.561353089849478,1.3624912067640949,-0.5713003188506397,2018-06-22T09:00:00.000000000Z,1.16685,1.16322,1.16754,1.16542,buy,0,0.007
62,62,-0.5616026027664189,-0.5659973872860149,-0.578333538310532,-0.5667172867706725,1.2778719001211516,-0.2375291476310645,2018-06-22T13:00:00.000000000Z,1.16539,1.16174,1.16664,1.1648,hold,-0.0008199999999998429,0.007
63,63,-0.5667066621523991,-0.5649606785905917,-0.5530256538117344,-0.5585844720837014,-0.21946608889761265,0.36943475236016177,2018-06-22T17:00:00.000000000Z,1.1648,1.16466,1.16676,1.16574,hold,0.00012000000000009797,0.007
64,64,-0.5522595788056383,-0.5606410590263333,-0.548518770270854,-0.5592766265251446,-0.205726687060291,-0.027485048142846503,2018-06-24T21:00:00.000000000Z,1.16647,1.16518,1.16726,1.16566,hold,4.000000000001797e-05,0.007
65,65,-0.5594398657384602,-0.5708353611979836,-0.5533723371610333,-0.5630834759530886,-0.03841415814412176,-0.16748226380425466,2018-06-25T01:00:00.000000000Z,1.16564,1.16462,1.16608,1.16522,hold,-0.00039999999999997796,0.007
66,66,-0.5627272260209569,-0.56193694489561,-0.5687997462048218,-0.5572001632008133,1.2781287113704471,0.2681576053568797,2018-06-25T05:00:00.000000000Z,1.16526,1.16284,1.16711,1.1659,hold,0.00028000000000003597,0.007
67,67,-0.5571906192293843,-0.5352416959884927,-0.5594392957737582,-0.536954645788565,0.9681575334704988,0.9134023304359448,2018-06-25T09:00:00.000000000Z,1.1659,1.16392,1.1702,1.16824,sell,0.002,0.009000000000000001
68,68,-0.5366013627232227,-0.5353280883797766,-0.5315312861552216,-0.5289083504067733,0.6304507406466117,0.36447751016760704,2018-06-25T13:00:00.000000000Z,1.16828,1.16714,1.17019,1.16917,buy,0,0.009000000000000001
69,69,-0.5293345663092818,-0.5253929633819816,-0.5143704603649404,-0.5185260337851066,-0.21227537391733212,0.4688715186665145,2018-06-25T17:00:00.000000000Z,1.1691200000000002,1.1691200000000002,1.17134,1.17037,hold,0.0009999999999998677,0.009000000000000001
70,70,-0.5180883337639008,-0.5278983427292528,-0.5076968058909451,-0.518093437259205,-0.3876774571863169,0.022988525710086985,2018-06-25T21:00:00.000000000Z,1.17042,1.16989,1.17105,1.17042,hold,0.0010499999999999733,0.009000000000000001
71,71,-0.5179153148016651,-0.5186543568617382,-0.505876718307127,-0.5092684681307891,-0.05998630308496314,0.39866190166967613,2018-06-26T01:00:00.000000000Z,1.17044,1.1701,1.17212,1.17144,sell,0.002,0.011000000000000001
72,72,-0.5090048382464767,-0.5207277742525824,-0.5330913612270658,-0.5452604990858984,1.242046730844397,-1.6061142007427114,2018-06-26T05:00:00.000000000Z,1.17147,1.16696,1.17188,1.16728,buy,0,0.011000000000000001
73,73,-0.5452523108350561,-0.5503603644633975,-0.5491254661321249,-0.5465582886636055,1.476643807076048,-0.05462749035262948,2018-06-26T09:00:00.000000000Z,1.16728,1.16511,1.16845,1.16713,hold,-0.0003500000000000945,0.011000000000000001
74,74,-0.5464634435707111,-0.5564942242446447,-0.5502521870173469,-0.5578923176422566,0.884693877449386,-0.5051612975825729,2018-06-26T13:00:00.000000000Z,1.16714,1.16498,1.16774,1.16582,sell,-0.001,0.010000000000000002
75,75,-0.5583152424839222,-0.5708353611979836,-0.5632528126160444,-0.5680150763483814,-0.04676052374623305,-0.4512979781996551,2018-06-26T17:00:00.000000000Z,1.16577,1.1634799999999998,1.16608,1.16465,buy,0,0.010000000000000002
76,76,-0.5686963802181201,-0.5762780818489487,-0.5554524372568251,-0.5611800512391177,-0.5136433749658733,0.3111001238160459,2018-06-26T21:00:00.000000000Z,1.16457,1.16438,1.16545,1.16544,hold,0.0005900000000000684,0.010000000000000002
77,77,-0.5616891122475379,-0.5676388427204323,-0.5505121995293206,-0.5608339740183971,0.031181690415021564,0.019180841509512637,2018-06-27T01:00:00.000000000Z,1.16538,1.16495,1.16645,1.1654799999999998,hold,0.0006299999999998864,0.010000000000000002
78,78,-0.5608240174363548,-0.5611594133740441,-0.5729599463964032,-0.5843672250275045,1.049566699497246,-1.0542796751311163,2018-06-27T05:00:00.000000000Z,1.1654799999999998,1.16236,1.1672,1.16276,sell,-0.001,0.009000000000000001
79,79,-0.5847006342250115,-0.585694852499033,-0.5986145142444996,-0.6107556131075716,1.7907239649647275,-1.1854031734222432,2018-06-27T09:00:00.000000000Z,1.16272,1.1594,1.16436,1.15971,buy,0,0.009000000000000001
80,80,-0.6107399880416269,-0.6119581394497254,-0.6149953024988577,-0.6231278737483903,1.1969763565929958,-0.5553211907847142,2018-06-27T13:00:00.000000000Z,1.15971,1.15751,1.16132,1.15828,sell,-0.001,0.008
81,81,-0.6231108438415476,-0.6326923133581668,-0.6451567538878363,-0.6478723950300258,0.11952476017275328,-1.1156450389806274,2018-06-27T17:00:00.000000000Z,1.15828,1.15403,1.1589200000000002,1.15542,buy,0,0.008
82,82,-0.6485446312903346,-0.6532537024840405,-0.6338028741983063,-0.6383552714601665,0.20966550867555506,0.4351762332659315,2018-06-27T21:00:00.000000000Z,1.15534,1.15534,1.15654,1.15652,hold,0.0009000000000001009,0.008
83,83,-0.6383365125183726,-0.6470334503115075,-0.6282559406095288,-0.6405182540896791,-0.1286833122715715,-0.09436430135138403,2018-06-28T01:00:00.000000000Z,1.15652,1.15598,1.15726,1.15627,hold,0.0006500000000000174,0.008
84,84,-0.6400667021407389,-0.6491068677023499,-0.6565106335773646,-0.6472667598937637,1.140349476123287,-0.30216277375269385,2018-06-28T05:00:00.000000000Z,1.15632,1.15272,1.1570200000000002,1.15549,hold,-0.00012999999999998551,0.008
85,85,-0.6475065175169156,-0.6224980111865185,-0.6341495575476052,-0.638701348680889,1.1512639542183554,0.3919970944314921,2018-06-28T09:00:00.000000000Z,1.15546,1.1553,1.1601,1.15648,hold,0.0008600000000000609,0.008
86,86,-0.6383365125183726,-0.6268176307507767,-0.6362296576433968,-0.6229548351380281,1.7089295820640371,0.7169929134559543,2018-06-28T13:00:00.000000000Z,1.15652,1.15506,1.1596,1.1583,sell,0.002,0.01
87,87,-0.6227648059170741,-0.6349385155315825,-0.6358829742940979,-0.6350675378633053,0.2436929992072396,-0.5442612280692533,2018-06-28T17:00:00.000000000Z,1.15832,1.1551,1.15866,1.1569,buy,0,0.01
88,88,-0.6372983987449535,-0.644268893790383,-0.6294693323320744,-0.6347214606425846,-0.10775319545396927,0.019295525331196155,2018-06-28T21:00:00.000000000Z,1.15664,1.15584,1.1575799999999998,1.15694,hold,-0.00015999999999996,0.01
89,89,-0.6347031143114041,-0.5658246025034434,-0.6240957404179457,-0.5606609354080347,1.6313725847767258,3.3574800249824066,2018-06-29T01:00:00.000000000Z,1.15694,1.15646,1.16666,1.1655,sell,0.002,0.012
90,90,-0.5606509984741171,-0.5741182720668206,-0.5823203968274671,-0.565765574413686,1.9123240915062567,-0.2258449966841461,2018-06-29T05:00:00.000000000Z,1.1655,1.16128,1.1657,1.16491,buy,0,0.012
91,91,-0.5651494914922705,-0.5675524503291466,-0.5631661417787192,-0.5694859045364509,1.6530731353422154,-0.16370087075650328,2018-06-29T09:00:00.000000000Z,1.16498,1.16349,1.16646,1.16448,hold,-0.0006299999999999304,0.012
92,92,-0.5697344939915412,-0.5513106807675349,-0.5693197712287692,-0.5417132075734956,1.676571364652775,1.25317559052458,2018-06-29T13:00:00.000000000Z,1.16445,1.16278,1.16834,1.16769,sell,0.002,0.014
93,93,-0.5417919315903236,-0.5452632133775734,-0.5381182697918955,-0.534964701769411,0.01872634482417861,0.3064180321364747,2018-06-29T17:00:00.000000000Z,1.1676799999999998,1.16638,1.16904,1.16847,buy,0,0.014
94,94,-0.5387640997511814,-0.5440537198995806,-0.5401983698876873,-0.5524416014158827,0.1819298937516162,-0.7800149019387319,2018-07-01T21:00:00.000000000Z,1.16803,1.16614,1.16918,1.16645,sell,-0.001,0.013000000000000001
95,95,-0.552519107248995,-0.5634920079387437,-0.5514655787398922,-0.5650734199722428,-0.17028673465748,-0.5637497717400762,2018-07-02T01:00:00.000000000Z,1.16644,1.16484,1.16693,1.16499,buy,0,0.013000000000000001
96,96,-0.5648899630489139,-0.5756733351099524,-0.5705331629513145,-0.5705241361986166,0.7479418871994087,-0.2415090842121025,2018-07-02T05:00:00.000000000Z,1.16501,1.16264,1.16552,1.16436,hold,-0.0008299999999999084,0.013000000000000001
97,97,-0.5708591172460791,-0.5817208024999158,-0.5792869175211035,-0.5929326362403792,0.3121331971445522,-1.0046873081931589,2018-07-02T09:00:00.000000000Z,1.16432,1.16163,1.16482,1.16177,sell,-0.001,0.012
98,98,-0.5930055444123693,-0.6027141535822125,-0.6008679560149399,-0.6082465532573367,0.4589008261170628,-0.6869900038488255,2018-07-02T13:00:00.000000000Z,1.16176,1.15914,1.16239,1.16,buy,0,0.012
99,99,-0.6080581941269584,-0.5813752329347748,-0.5934142640050213,-0.5743309856265606,-0.26222516190535194,1.5354496461145064,2018-07-02T17:00:00.000000000Z,1.16002,1.16,1.16486,1.16392,sell,0.002,0.014
100,100,-0.5743194964908116,-0.5854356753251777,-0.5642928626639394,-0.5783108736648668,-0.6299788708968398,-0.1755269032693813,2018-07-02T21:00:00.000000000Z,1.16392,1.16336,1.16439,1.16346,buy,0,0.014
101,101,-0.5779528946977821,-0.5900144720632914,-0.5756467423534676,-0.580214298378838,0.011278818594602436,-0.0820913192406381,2018-07-03T01:00:00.000000000Z,1.1635,1.16205,1.16386,1.16324,hold,-0.00041999999999988694,0.014
102,102,-0.5803751601690936,-0.5602954894611923,-0.5704464921139892,-0.5566810473697286,1.0595823382197789,1.063562436546943,2018-07-03T05:00:00.000000000Z,1.16322,1.16265,1.1673,1.16596,sell,0.002,0.016
103,103,-0.5564985433804371,-0.5655654253295881,-0.5557991206061241,-0.5625643601220078,0.4355310024311512,-0.2607437822695352,2018-07-03T09:00:00.000000000Z,1.16598,1.16434,1.16669,1.16528,buy,0,0.016
104,104,-0.5625542070587211,-0.567379665546577,-0.5571858540033179,-0.5652464585826033,0.2570471841706177,-0.11696744003915585,2018-07-03T13:00:00.000000000Z,1.16528,1.16418,1.16648,1.16497,hold,-0.0005100000000000325,0.016
105,105,-0.5653225104545064,-0.5682435894594287,-0.5549324122328777,-0.5572001632008133,-0.6538623170813429,0.36549062614248295,2018-07-03T17:00:00.000000000Z,1.16496,1.16444,1.16638,1.1659,hold,0.0004199999999998429,0.016
106,106,-0.5589208088517506,-0.5612458057653299,-0.5461786576630867,-0.5469908851895091,-0.29163004994971325,0.4624007220042149,2018-07-03T21:00:00.000000000Z,1.1657,1.16545,1.16719,1.16708,hold,0.0015999999999998017,0.016
107,107,-0.5474150478630131,-0.5554575155492215,-0.5414117616102326,-0.5533933137728694,-0.0910604642497467,-0.2837943238508497,2018-07-04T01:00:00.000000000Z,1.16703,1.166,1.16786,1.16634,hold,0.0008599999999998389,0.016
108,108,-0.5533842020601781,-0.5526929590280972,-0.5620394208934972,-0.5697454624519924,0.3123900083938478,-0.7309220669043441,2018-07-04T05:00:00.000000000Z,1.16634,1.16362,1.16818,1.16445,sell,-0.001,0.015
109,109,-0.5693884560670676,-0.5830166883691924,-0.5670663294583269,-0.571389329250422,-0.18055918462930926,-0.07034008052455623,2018-07-04T09:00:00.000000000Z,1.16449,1.16304,1.16467,1.16426,buy,0,0.015
110,110,-0.5710321362083167,-0.5587404264180605,-0.5612593833575761,-0.5504516573967305,0.1360890857523281,0.9458315608398647,2018-07-04T13:00:00.000000000Z,1.1643,1.16371,1.16748,1.16668,sell,0.002,0.017
111,111,-0.5502698607399172,-0.5587404264180605,-0.5478254035722562,-0.5597957423562294,0.21094956492203376,-0.4159948528158359,2018-07-04T17:00:00.000000000Z,1.1667,1.16526,1.16748,1.1656,buy,0,0.017
112,112,-0.5591803372951054,-0.5682435894594287,-0.5473053785483067,-0.5589305493044239,-0.5680873598165684,0.04251242644844156,2018-07-04T21:00:00.000000000Z,1.16567,1.16532,1.16638,1.1657,hold,-0.00010000000000001102,0.017
113,113,-0.5584017519650393,-0.5647015014167363,-0.5460919868257634,-0.5587575106940619,-0.16155515218142513,0.011400020163932524,2018-07-05T01:00:00.000000000Z,1.16576,1.16546,1.16679,1.16572,hold,-7.999999999988e-05,0.017
114,114,-0.5590073183328697,-0.5275527731641119,-0.5500788453426965,-0.5276105608290643,1.0078348714866896,1.4034997896927808,2018-07-05T05:00:00.000000000Z,1.16569,1.165,1.17109,1.16932,sell,0.002,0.019000000000000003
115,115,-0.5280369240925079,-0.5195182807745898,-0.5225175190734588,-0.5094415067411493,0.4175542149804501,0.8177038940822283,2018-07-05T09:00:00.000000000Z,1.16927,1.16818,1.17202,1.17142,buy,0,0.019000000000000003
116,116,-0.5090913477275956,-0.5243562546865606,-0.5143704603649404,-0.5234576341803995,0.6138864150670369,-0.6232566230631421,2018-07-05T13:00:00.000000000Z,1.17146,1.1691200000000002,1.17146,1.1698,sell,-0.001,0.018000000000000002
117,117,-0.5234519215932375,-0.5385246068573278,-0.5310979319685993,-0.528821831101594,-0.09029003050185958,-0.2366261825206173,2018-07-05T17:00:00.000000000Z,1.1698,1.16719,1.16982,1.16918,buy,0,0.018000000000000002
118,118,-0.5304591895638217,-0.5393885307701796,-0.5166239021353827,-0.5283027152705093,-0.4675457557172895,0.02688505587524571,2018-07-05T21:00:00.000000000Z,1.16899,1.16886,1.16972,1.16924,hold,-0.00014000000000005103,0.018000000000000002
119,119,-0.5282964525358628,-0.5405980242481742,-0.5242509358199515,-0.5340129894124264,-0.2398825832166233,-0.2522485668406845,2018-07-06T01:00:00.000000000Z,1.16924,1.16798,1.1695799999999998,1.16858,hold,-0.000800000000000156,0.018000000000000002
