,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,datetime,open,low,high,close,action,P/L,Total profit
14,14,-2.246971828,0.577995102,0.109498614,0.109875235,0.093469147,-0.013705549,0.002308261,-0.028943768,-0.001746886,0.021008701,-0.005738392,0.006470958,0.002470544,-2.11E-15,-7.97E-19,-2.57E-19,-2.87E-18,-1.54E-18,2018-06-18T13:00:00.000000000Z,1.1605,1.15955,1.16206,1.16048,,,
15,15,-2.272395848,-0.457690771,0.102585055,0.096741873,0.107945509,-0.02118903,0.008326551,-0.022923287,-0.011877507,0.020120653,8.17E-05,0.003698751,-0.001103581,2.25E-15,4.97E-19,1.32E-18,1.27E-18,3.12E-18,2018-06-18T17:00:00.000000000Z,1.16052,1.1603,1.16243,1.16232,,,
16,16,-2.257972339,-0.040422356,0.087354824,0.072519692,0.104472932,-0.02758811,0.010656479,-0.0246851,-0.006574338,0.020065618,-0.002203892,0.000569263,0.000546848,-2.09E-15,7.53E-19,-2.54E-18,-1.18E-18,6.85E-19,2018-06-18T21:00:00.000000000Z,1.16232,1.16181,1.16412,1.16343,,,
17,17,-2.267209985,-0.219597138,0.084863702,0.062498696,0.106341699,-0.032852175,0.015095871,-0.022654117,0.004973384,0.019591098,-0.002384944,-0.001808265,0.003584426,7.91E-17,-1.23E-18,-1.94E-18,-2.82E-20,5.58E-19,2018-06-19T01:00:00.000000000Z,1.1634,1.1624,1.16446,1.16274,,,
18,18,-2.271753851,1.756804916,0.131619453,0.094585451,0.076162435,-0.029089915,0.022500375,-0.016465214,0.045302541,0.017983001,0.022814846,-0.003067057,-0.000979895,1.07E-15,8.16E-20,-3.35E-18,8.51E-18,-2.86E-18,2018-06-19T05:00:00.000000000Z,1.16279,1.15418,1.16338,1.15543,,,
19,19,-2.325952838,1.379417327,0.17352839,0.125533088,0.077747425,-0.031223666,0.031938136,-0.024127679,-3.78E-05,0.01449977,-0.010366726,-0.007954607,-0.005130104,7.12E-17,4.86E-18,5.32E-18,-1.00E-17,1.39E-17,2018-06-19T09:00:00.000000000Z,1.15544,1.1531,1.15634,1.15547,buy,0,0
20,20,-2.326600153,1.264130583,0.158710924,0.100599276,0.080816068,-0.038582854,0.036551404,-0.021688293,-0.008933063,0.012641691,-0.006947088,-0.005501119,0.005761069,6.48E-17,2.84E-19,-3.01E-18,2.01E-19,6.25E-18,2018-06-19T13:00:00.000000000Z,1.15548,1.15503,1.15874,1.15704,hold,0.00137,0
21,21,-2.355060414,-0.240257278,0.143305087,0.081320386,0.102592983,-0.046197096,0.040449557,-0.014318937,-0.011137843,0.01046547,-0.001792027,-0.005967552,5.03E-05,1.55E-16,-3.78E-18,-1.99E-18,8.01E-18,-6.05E-18,2018-06-19T17:00:00.000000000Z,1.15704,1.15682,1.15939,1.15916,sell,0.002,0.002
22,22,-2.36583788,-0.457208229,0.140328739,0.071434123,0.105063354,-0.050164312,0.04387614,-0.012768984,0.01065969,0.008081476,-0.003713215,-0.004466026,0.003336643,3.33E-15,-2.78E-18,8.52E-19,-3.51E-18,-1.30E-18,2018-06-19T21:00:00.000000000Z,1.15896,1.15762,1.15957,1.15762,buy,0,0.002
23,23,-2.379259689,-0.341502472,0.149868384,0.07315226,0.101193849,-0.052591014,0.050084743,-0.012268341,0.006275423,0.005454488,-0.004019212,-0.004368985,0.004411581,8.05E-17,6.08E-18,1.15E-18,-5.15E-18,5.27E-18,2018-06-20T01:00:00.000000000Z,1.15764,1.15676,1.15885,1.15705,hold,-0.00077,0.002
24,24,-2.366323492,1.129387509,0.16221441,0.07389551,0.079171332,-0.051994307,0.055246155,-0.011518842,0.010310336,0.003949789,0.004717634,-0.004040321,0.000420303,-2.11E-15,7.71E-19,4.92E-18,-1.06E-17,4.13E-18,2018-06-20T05:00:00.000000000Z,1.15702,1.15356,1.1593,1.15578,sell,-0.001,0.001
25,25,-2.378462334,0.538399524,0.149631622,0.053726777,0.082493436,-0.057465952,0.061182808,-0.007561646,-0.018627054,0.001484127,-0.002047695,-0.002995943,-0.00043233,-1.97E-15,-5.50E-18,-2.52E-19,-2.74E-18,1.44E-18,2018-06-20T09:00:00.000000000Z,1.15576,1.15563,1.1597,1.15936,buy,0,0.001
26,26,-2.35853793,1.472396909,0.137712894,0.030504706,0.061844517,-0.059454428,0.063151525,-0.006067109,0.007117284,-0.000329771,-0.016363124,-9.53E-05,-0.007873066,2.04E-17,7.02E-19,2.11E-19,-3.71E-18,7.34E-19,2018-06-20T13:00:00.000000000Z,1.15937,1.15664,1.16003,1.15893,hold,-0.00063,0.001
27,27,-2.409688396,-0.25807588,0.14088144,0.030151914,0.073511607,-0.062313552,0.07059984,0.011523742,0.012159705,-0.003360156,-0.013199797,0.00516188,0.001077838,2.23E-15,3.91E-18,-3.11E-18,-5.95E-18,-1.28E-18,2018-06-20T17:00:00.000000000Z,1.15893,1.15748,1.15958,1.15761,sell,-0.001,0
28,28,-2.430212359,-0.379039469,0.149478281,0.030850346,0.059169876,-0.062712201,0.07839186,0.021700495,0.001545192,-0.007037482,-0.022474011,0.008018145,-0.002122158,2.14E-15,1.82E-18,3.69E-18,1.07E-18,2.12E-18,2018-06-20T21:00:00.000000000Z,1.1573,1.15695,1.15802,1.1577,buy,0,0
29,29,-2.443461478,-0.220203636,0.155251919,0.027526008,0.036214269,-0.062291219,0.084735083,0.040373381,0.012462446,-0.010737838,-0.024315262,0.013095981,-0.004940842,4.79E-17,4.22E-18,6.97E-19,9.43E-18,6.89E-19,2018-06-21T01:00:00.000000000Z,1.1577,1.15566,1.1577,1.15626,sell,-0.001,-0.001
30,30,-2.439762559,1.744646996,0.181658579,0.036249186,-0.022708757,-0.0561074,0.086181347,0.070995396,0.02778181,-0.015297956,-0.036117384,0.018719026,-0.001331459,-2.13E-15,-4.90E-18,2.46E-18,5.58E-18,4.84E-19,2018-06-21T05:00:00.000000000Z,1.15626,1.1517,1.15673,1.15195,buy,0,-0.001
31,31,-2.457081859,2.264988743,0.168187092,-0.017127349,-0.099575421,-0.057730828,-0.003314275,0.024011378,-0.04439485,0.002789304,0.013329356,0.008670921,0.000721281,1.10E-16,7.59E-18,-2.95E-18,-5.04E-18,-7.49E-19,2018-06-21T09:00:00.000000000Z,1.15194,1.1508,1.16113,1.15894,sell,0.002,0.001
32,32,-2.44143812,1.868642735,0.120899409,-0.072678383,-0.108585057,-0.062199663,-0.032821184,0.001006191,-0.011378644,0.006821214,-0.002170384,0.008815915,0.003267351,-8.18E-17,-5.34E-18,1.04E-18,-9.06E-18,-1.23E-18,2018-06-21T13:00:00.000000000Z,1.15894,1.15754,1.16338,1.16074,buy,0,0.001
33,33,-2.478681351,-0.107439354,0.109165448,-0.075523083,-0.080926832,-0.062166706,-0.032937383,0.006059255,0.002934505,0.004914386,-0.004676379,0.007980298,0.007885588,-3.17E-17,-3.57E-18,1.63E-18,-7.10E-19,-8.74E-19,2018-06-21T17:00:00.000000000Z,1.16076,1.16026,1.16286,1.16028,hold,-0.00066,0.001
34,34,-2.481844511,-0.155205203,0.108689206,-0.0719283,-0.080858823,-0.058744387,-0.032453553,0.003964967,-0.004809225,0.003043499,-0.009160245,0.003545825,0.00033981,2.04E-15,3.35E-18,-5.03E-18,2.94E-18,-3.95E-18,2018-06-21T21:00:00.000000000Z,1.16035,1.16004,1.16178,1.16119,hold,0.00025,0.001
35,35,-2.482591891,-0.240002956,0.104292321,-0.07275804,-0.078987249,-0.055806778,-0.033179098,0.00355735,-7.57E-05,0.001381491,-0.009707482,0.000681972,-0.004629701,3.11E-15,9.73E-19,-1.59E-18,3.55E-18,-1.61E-18,2018-06-22T01:00:00.000000000Z,1.16124,1.16006,1.16155,1.16136,hold,0.00042,0.001
36,36,-2.401117728,1.939889032,0.06894961,-0.107299837,-0.083900846,-0.057215701,-0.022915817,0.005044975,-0.032543141,-0.001064882,-0.004401973,0.000848617,-0.000427504,-2.15E-15,-4.83E-18,-4.21E-19,-1.29E-18,-2.29E-18,2018-06-22T05:00:00.000000000Z,1.16136,1.16136,1.16737,1.1669,sell,0.002,0.003
37,37,-2.399019553,1.410478103,0.05247396,-0.119170281,-0.070465552,-0.056813463,-0.02695767,0.003399055,0.011217027,-0.00154155,-0.009025692,0.00030371,-0.007090747,9.71E-16,3.46E-18,9.82E-20,-2.07E-19,-4.55E-18,2018-06-22T09:00:00.000000000Z,1.16685,1.16322,1.16754,1.16542,buy,0,0.003
38,38,-2.409513706,1.326370875,0.06313753,-0.105483256,-0.068079906,-0.052811259,-0.025865412,0.002714629,0.005771181,-0.002835234,-0.004081922,-0.00205939,-0.008284488,-6.33E-17,3.68E-18,-1.12E-18,1.20E-18,2.29E-18,2018-06-22T13:00:00.000000000Z,1.16539,1.16174,1.16664,1.1648,hold,-0.00082,0.003
39,39,-2.434222775,-0.166992797,0.053343269,-0.109017171,-0.043672625,-0.053350122,-0.025966348,0.002125538,-0.003672759,-0.004204518,-0.006902218,-0.001545036,0.003224437,2.08E-15,8.08E-18,-8.68E-19,-4.41E-18,4.22E-18,2018-06-22T17:00:00.000000000Z,1.1648,1.16466,1.16676,1.16574,hold,0.00012,0.003
40,40,-2.426825232,-0.153423734,0.044876001,-0.11307087,-0.040265728,-0.050455036,-0.029089074,-5.21E-06,0.007271761,-0.005277807,-0.00626121,-0.003021243,0.001397695,3.33E-17,4.21E-18,2.91E-18,-1.62E-19,5.00E-18,2018-06-24T21:00:00.000000000Z,1.16647,1.16518,1.16726,1.16566,hold,4.00E-05,0.003
41,41,-2.42838868,0.013519078,0.050799963,-0.102896271,-0.041587913,-0.045988266,-0.029326459,-0.004605141,0.004759124,-0.006970266,-0.010306102,-0.005163002,-0.00032399,-6.15E-17,-2.81E-18,1.28E-19,-4.22E-18,2.89E-18,2018-06-25T01:00:00.000000000Z,1.16564,1.16462,1.16608,1.16522,hold,-0.0004,0.003
42,42,-2.398955823,1.326474401,0.050391864,-0.102954096,-0.056535852,-0.041103302,-0.031537569,-0.008627558,-0.001895874,-0.007300348,-0.004033206,-0.007262097,-0.005121337,-1.13E-15,7.45E-18,-6.54E-19,5.49E-19,6.40E-19,2018-06-25T05:00:00.000000000Z,1.16526,1.16284,1.16711,1.1659,hold,0.00028,0.003
43,43,-2.383242506,1.017260893,0.030161818,-0.114626452,-0.033606043,-0.040370967,-0.020554794,0.004371583,-0.012028468,-0.010271992,0.006577814,-0.005045083,-0.0010804,-1.16E-17,-3.55E-18,4.41E-18,-4.12E-18,2.67E-18,2018-06-25T09:00:00.000000000Z,1.1659,1.16392,1.1702,1.16824,sell,0.002,0.005
44,44,-2.374094384,0.679998048,0.012269627,-0.127771678,-0.022362075,-0.03929931,-0.025020426,-0.005236587,-0.002451349,-0.010920655,-0.007604047,-0.004983682,-0.000880226,2.15E-15,4.54E-19,-3.24E-18,1.67E-18,6.87E-19,2018-06-25T13:00:00.000000000Z,1.16828,1.16714,1.17019,1.16917,buy,0,0.005
45,45,-2.376311089,-0.160578013,-0.002090924,-0.134144639,0.00121745,-0.038511322,-0.022136722,-0.002361235,-0.00445063,-0.012597479,-0.005899964,-0.002798716,0.003471365,-1.10E-15,8.75E-19,4.43E-18,-5.41E-20,2.24E-18,2018-06-25T17:00:00.000000000Z,1.16912,1.16912,1.17134,1.17037,hold,0.001,0.005
46,46,-2.373046772,-0.335646,-0.007236839,-0.134975221,0.008883331,-0.035998768,-0.025566851,-0.007719662,0.003427398,-0.012845703,-0.00913564,-0.00167564,-3.57E-05,-1.32E-17,-9.29E-19,6.31E-19,-3.10E-18,5.75E-19,2018-06-25T21:00:00.000000000Z,1.17042,1.16989,1.17105,1.17042,hold,0.00105,0.005
47,47,-2.355419625,-0.008952705,-0.013913031,-0.13700852,0.014297008,-0.03304053,-0.025087942,-0.009706196,-0.002769367,-0.013952446,-0.006541067,7.43E-05,0.000424235,1.08E-15,-4.61E-18,-3.25E-18,-3.88E-19,2.04E-18,2018-06-26T01:00:00.000000000Z,1.17044,1.1701,1.17212,1.17144,sell,0.002,0.007
48,48,-2.335591792,1.289731865,0.001796181,-0.117772755,-0.006230249,-0.02225977,-0.029118725,-0.009177832,0.027963705,-0.014568253,-0.000491845,0.000253199,0.00069505,-4.03E-17,-4.25E-18,-5.48E-18,5.67E-18,2.00E-18,2018-06-26T05:00:00.000000000Z,1.17147,1.16696,1.17188,1.16728,buy,0,0.007
49,49,-2.345529833,1.523896623,0.025099845,-0.088238367,-0.014928816,-0.013300343,-0.027749369,-0.014313734,0.00240627,-0.017300488,-0.011611445,-0.00282705,-0.003684069,-5.63E-19,-1.69E-18,-2.58E-18,-6.94E-19,1.51E-18,2018-06-26T09:00:00.000000000Z,1.16728,1.16511,1.16845,1.16713,hold,-0.00035,0.007
50,50,-2.359626066,0.933630735,0.029577178,-0.076551438,-0.009268599,-0.007360181,-0.029448674,-0.01073401,0.008886298,-0.018342489,-0.010534204,-0.001384925,-0.000722165,-1.12E-15,1.46E-18,2.34E-18,-4.62E-19,-9.66E-19,2018-06-26T13:00:00.000000000Z,1.16714,1.16498,1.16774,1.16582,sell,-0.001,0.006
51,51,-2.389289071,0.005055001,0.04333854,-0.055714135,0.000567305,-0.001582324,-0.028770249,-0.004861013,0.00696844,-0.01926645,-0.004249236,-0.000361141,-0.003495676,-1.05E-15,-5.12E-18,1.60E-19,-2.05E-19,-1.15E-20,2018-06-26T17:00:00.000000000Z,1.16577,1.16348,1.16608,1.16465,buy,0,0.006
52,52,-2.396558112,-0.460665127,0.042220117,-0.051138283,0.004919324,0.002542162,-0.029730755,-0.004840306,-0.005657302,-0.019995638,-0.009705226,0.00047378,-0.000952667,-9.45E-20,-1.69E-18,1.46E-18,-1.03E-18,1.07E-18,2018-06-26T21:00:00.000000000Z,1.16457,1.16438,1.16545,1.16544,hold,0.00059,0.006
53,53,-2.376265831,0.082409233,0.034494187,-0.056053021,-0.003877361,0.007198006,-0.033454892,-0.005247396,-0.001348905,-0.02012512,-0.012284776,0.001895208,0.002242713,-3.82E-17,2.35E-18,-4.87E-18,-2.84E-18,-2.89E-18,2018-06-27T01:00:00.000000000Z,1.16538,1.16495,1.16645,1.16548,hold,0.00063,0.006
54,54,-2.361095747,1.098211458,0.043977848,-0.043584139,-0.022658749,0.015179364,-0.035705444,0.000224021,0.014758667,-0.020375543,-0.002457645,0.003175173,0.006121403,9.82E-16,4.41E-18,-1.39E-18,1.47E-18,5.03E-19,2018-06-27T05:00:00.000000000Z,1.16548,1.16236,1.1672,1.16276,sell,-0.001,0.005
55,55,-2.369890227,1.837829478,0.072079065,-0.012993387,-0.037096748,0.024259361,-0.032865168,-0.003954798,0.015556235,-0.021761078,-0.007522405,0.003775435,0.006420178,-2.15E-15,-3.17E-18,-5.82E-19,-2.70E-18,-1.54E-18,2018-06-27T09:00:00.000000000Z,1.16272,1.1594,1.16436,1.15971,buy,0,0.005
56,56,-2.404238175,1.246214965,0.093818128,0.014827049,-0.032053667,0.030838933,-0.028727484,-0.003836521,0.005245572,-0.023590243,-0.009073855,0.004064932,0.004076679,3.12E-15,-7.68E-19,-4.12E-18,8.39E-18,7.80E-19,2018-06-27T13:00:00.000000000Z,1.15971,1.15751,1.16132,1.15828,sell,-0.001,0.004
57,57,-2.451919099,0.17250973,0.117736928,0.046176502,-0.018503733,0.037804841,-0.02485755,0.003909031,0.013383137,-0.025031498,0.006347568,0.004719676,-0.002571406,9.98E-16,1.22E-18,-1.79E-18,3.87E-19,-2.60E-18,2018-06-27T17:00:00.000000000Z,1.15828,1.15403,1.15892,1.15542,buy,0,0.004
58,58,-2.4589072,0.262371612,0.122126897,0.05350828,-0.020357374,0.041946765,-0.021623209,-0.007316975,-0.011402024,-0.026679978,-0.014912505,0.004635194,0.000157498,1.05E-15,-2.97E-18,2.95E-18,-3.34E-18,1.80E-18,2018-06-27T21:00:00.000000000Z,1.15534,1.15534,1.15654,1.15652,hold,0.0009,0.004
59,59,-2.464502368,-0.075044232,0.11306445,0.04863408,-0.014581825,0.045111148,-0.022026357,-0.004854057,-0.002643337,-0.027228892,-0.011710248,0.00584317,0.002221808,5.48E-18,-2.37E-18,6.46E-19,3.51E-18,7.64E-19,2018-06-28T01:00:00.000000000Z,1.15652,1.15598,1.15726,1.15627,hold,0.00065,0.004
60,60,-2.448438763,1.190755531,0.120437405,0.058283154,-0.037193541,0.053273815,-0.021535071,-0.001818353,0.000651938,-0.028150248,-0.005951793,0.001964999,-0.008306736,-1.04E-15,1.17E-18,1.37E-18,2.41E-18,-2.87E-19,2018-06-28T05:00:00.000000000Z,1.15632,1.15272,1.15702,1.15549,hold,-0.00013,0.004
61,61,-2.435977102,1.20129787,0.10112723,0.043809234,-0.040454436,0.05183137,-0.01042723,-0.01112224,-0.010397728,-0.027238436,0.001612819,0.0067267,0.014518415,3.16E-15,-7.10E-19,-3.92E-18,9.35E-18,-7.24E-18,2018-06-28T09:00:00.000000000Z,1.15546,1.1553,1.1601,1.15648,hold,0.00086,0.004
62,62,-2.422481621,1.757324368,0.093884417,0.03555659,-0.045791783,0.051602713,-0.009913717,-0.01644105,-0.013989173,-0.02538887,-0.004188937,0.003463339,-0.001161416,9.34E-17,3.91E-18,-6.61E-18,-1.61E-18,-2.04E-18,2018-06-28T13:00:00.000000000Z,1.15652,1.15506,1.1596,1.1583,sell,0.002,0.006
63,63,-2.458927987,0.296360505,0.093898956,0.040789587,-0.023923281,0.049709088,-0.008061635,-0.010491795,0.006126319,-0.023241313,0.002410402,0.002338755,-0.005838171,-3.61E-17,3.76E-18,-2.43E-18,-7.72E-18,-1.38E-18,2018-06-28T17:00:00.000000000Z,1.15832,1.1551,1.15866,1.1569,buy,0,0.006
64,64,-2.474468344,-0.05398707,0.097664319,0.045650741,-0.01773601,0.048015688,-0.004185343,-0.014751143,-0.004311113,-0.021240106,-0.004391662,0.000719992,-0.0002252,-3.84E-18,1.23E-18,-3.01E-18,-6.08E-18,-2.01E-18,2018-06-28T21:00:00.000000000Z,1.15664,1.15584,1.15758,1.15694,hold,-0.00016,0.006
65,65,-2.398102034,1.67977874,0.048303439,-0.010752075,-0.032296768,0.040820401,-0.008775813,-0.007452241,-0.054482792,-0.016002057,0.029488774,-0.001966505,0.000441858,2.31E-17,-3.77E-18,2.28E-18,2.03E-18,3.88E-19,2018-06-29T01:00:00.000000000Z,1.15694,1.15646,1.16666,1.1655,sell,0.002,0.008
66,66,-2.369584881,1.959033058,0.017231845,-0.04374066,-0.033864244,0.036166243,-0.014225732,-0.020082697,0.004064173,-0.013636416,-0.006174463,-0.003869423,-0.014493241,-1.03E-15,-4.12E-19,-1.49E-18,-2.14E-18,-1.53E-18,2018-06-29T05:00:00.000000000Z,1.1655,1.16128,1.1657,1.16491,buy,0,0.008
67,67,-2.372630846,1.700370942,0.011711978,-0.04974543,-0.030016409,0.033533172,-0.012809098,-0.021626821,0.003285738,-0.011974712,-0.012195283,-0.004437069,0.002840871,-1.09E-16,4.62E-19,-1.20E-18,-1.26E-18,-4.81E-19,2018-06-29T09:00:00.000000000Z,1.16498,1.16349,1.16646,1.16448,hold,-0.00063,0.008
68,68,-2.364105435,1.723786701,0.00149389,-0.060655663,-0.027198443,0.030581882,-0.012389911,-0.017260045,-0.019161675,-0.009196718,0.002442537,-0.009430463,-0.004488094,3.34E-17,-5.05E-18,-2.19E-18,-1.06E-18,-3.64E-18,2018-06-29T13:00:00.000000000Z,1.16445,1.16278,1.16834,1.16769,sell,0.002,0.01
69,69,-2.383053875,0.070132238,-0.02019143,-0.077996413,-0.001063041,0.02509721,-0.013928371,-0.014064006,-0.003205104,-0.006867753,-0.000635987,-0.011298409,-0.002232879,1.19E-15,1.65E-18,1.46E-18,2.84E-18,2.76E-18,2018-06-29T17:00:00.000000000Z,1.16768,1.16638,1.16904,1.16847,buy,0,0.01
70,70,-2.383733742,0.232996802,-0.015790178,-0.073455929,-0.003638706,0.024790395,-0.013257592,-0.013587731,0.011067001,-0.00421453,0.000389956,-0.013016792,0.005520016,-1.02E-15,-3.58E-18,1.26E-18,1.46E-18,2.14E-18,2018-07-01T21:00:00.000000000Z,1.16803,1.16614,1.16918,1.16645,sell,-0.001,0.009
71,71,-2.406195909,-0.117924208,0.000782331,-0.054640803,-0.001515622,0.025606869,-0.009617248,-0.013427236,0.010151956,-0.002609857,-0.0021855,-0.016570082,0.003944521,6.27E-17,8.91E-19,1.26E-18,2.58E-18,2.02E-18,2018-07-02T01:00:00.000000000Z,1.16644,1.16484,1.16693,1.16499,buy,0,0.009
72,72,-2.399366382,0.798021728,0.014902659,-0.042380016,-0.016179502,0.027081161,-0.007124248,-0.017047574,0.005258011,-0.000872082,-0.005130329,-0.019978658,-0.002585311,-1.54E-17,-1.02E-18,2.66E-18,1.67E-18,5.05E-19,2018-07-02T05:00:00.000000000Z,1.16501,1.16264,1.16552,1.16436,hold,-0.00083,0.009
73,73,-2.422869543,0.363794429,0.027132642,-0.029236727,-0.013086435,0.027244436,-0.003750301,-0.011928252,0.016349485,0.000493105,-0.000174987,-0.01851289,0.004629167,-3.64E-17,-2.09E-19,-1.77E-19,3.89E-18,-4.86E-20,2018-07-02T09:00:00.000000000Z,1.16432,1.16163,1.16482,1.16177,sell,-0.001,0.008
74,74,-2.443279726,0.510669853,0.050565976,-0.007295445,-0.019871873,0.029119818,0.00187498,-0.01138274,0.011106758,0.001279979,-0.001468761,-0.018391425,0.001922218,2.54E-17,-1.23E-19,-8.73E-19,-2.65E-18,-2.20E-18,2018-07-02T13:00:00.000000000Z,1.16176,1.15914,1.16239,1.16,buy,0,0.008
75,75,-2.450830135,-0.208524467,0.035338066,-0.023227849,-0.010813486,0.024384236,0.004180332,-0.001412574,-0.023667951,0.002743578,0.012166843,-0.016158483,0.004803418,1.20E-15,-2.24E-18,-1.53E-18,-3.32E-18,-5.03E-19,2018-07-02T17:00:00.000000000Z,1.16002,1.16,1.16486,1.16392,sell,0.002,0.01
76,76,-2.448921999,-0.575742099,0.01812506,-0.040871344,-0.008291038,0.021369053,0.002608108,-0.003755663,0.00392417,0.00335312,-0.008084415,-0.012398899,0.003313613,1.14E-15,-2.08E-19,5.50E-19,8.37E-19,-3.67E-19,2018-07-02T21:00:00.000000000Z,1.16392,1.16336,1.16439,1.16346,buy,0,0.01
77,77,-2.443826384,0.063842608,0.023937584,-0.038773258,-0.024332559,0.022108788,0.003261437,-0.00203795,0.002535697,0.004284012,-0.010218366,-0.010238489,-0.002318979,-1.03E-15,-7.62E-19,5.81E-19,7.20E-19,4.15E-19,2018-07-03T01:00:00.000000000Z,1.1635,1.16205,1.16386,1.16324,hold,-0.00042,0.01
78,78,-2.413203974,1.108912303,0.006951274,-0.063829786,-0.047369575,0.019330312,-0.013579442,-0.012566428,-0.016419205,0.010647282,0.001814938,-0.008532966,0.003428372,1.07E-16,-1.42E-18,-1.32E-18,1.44E-18,-4.76E-19,2018-07-03T05:00:00.000000000Z,1.16322,1.16265,1.1673,1.16596,sell,0.002,0.012
