,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,datetime,open,low,high,close,action,P/L,Total profit
609,609,-3.3066518184835445,0.08998228684595476,0.08523592886419827,-0.06880822107051482,-0.05798321678540193,-0.0007972943816678601,0.0010341214557200574,-0.00040352604543399264,0.0005483047804231873,-0.007299395366422988,-0.0045399710150956,-0.007167864655486893,0.0017598434605832665,1.237923670040518e-18,-4.7988221812554226e-18,1.5720318573143953e-18,-2.2633879121322338e-18,8.816088309672562e-20,2018-11-02T17:00:00.000000000Z,1.1386,1.1375600000000001,1.14008,1.13875,short,0,0.03300000000000001
610,610,-3.3077267042074805,0.01230913875296207,0.07968505171785903,-0.0713448255235227,-0.05660362803705112,0.00037374325654228975,0.0010403011915437546,-0.002437401202445752,0.0011589788374007824,-0.007554235374051541,-0.00998934834392939,-0.006453244242614121,0.003886789521060058,-5.5199266842904884e-17,-3.6555143428191115e-19,5.371014989948071e-19,-3.1514217806435996e-19,1.0735316569938991e-19,2018-11-04T22:00:00.000000000Z,1.13883,1.13852,1.1399700000000001,1.13889,hold,-0.00034000000000002897,0.03300000000000001
611,611,-3.3239446001298383,-0.5725178378648772,0.07945764982213936,-0.06682853004166915,-0.048918911391067,0.002135103090192172,0.0018697608500988629,-1.394626115048355e-05,0.0006591251751721465,-0.008010318698279232,-0.008306713768949302,-0.0063860133201050365,-0.0013244326446168824,-1.0419888120536814e-15,3.394739038887891e-18,1.5376256261481174e-19,2.856653078355678e-19,1.3901226747187562e-19,2018-11-05T02:00:00.000000000Z,1.13888,1.13828,1.1392200000000001,1.13904,hold,-0.0004900000000001235,0.03300000000000001
612,612,-3.3122344361306224,0.12200291804845165,0.07934537012467151,-0.06571414330389573,-0.05822046635930055,0.0059639080129094725,0.0012881487018535525,-0.0006128680501889468,0.006528893122234844,-0.007747954446423723,-0.005340871309590484,-0.004733816366620996,0.0010557001614315887,-1.7383617155719744e-17,3.1732788170906616e-18,-1.15265240155187e-18,9.556032139493699e-19,1.4073878159168584e-18,2018-11-05T06:00:00.000000000Z,1.13904,1.1374600000000001,1.13989,1.13818,hold,0.00036999999999995945,0.03300000000000001
613,613,-3.317322866875513,0.3894054929645197,0.08852181412996253,-0.05365921218640672,-0.06324027170106536,0.010317210073065772,0.00266188515862788,0.00017798306374258344,0.0033033647524221776,-0.007279377787826087,-0.0017871618442823446,-0.004697806955542856,-0.007824000914390852,3.522588158075019e-17,-2.725158439728221e-19,-3.741437375338404e-19,-6.400571709773755e-20,-2.043371545999703e-18,2018-11-05T10:00:00.000000000Z,1.13818,1.13534,1.1388,1.13782,hold,0.0007299999999998754,0.03300000000000001
614,614,-3.3039165063642444,0.5019182749472934,0.07149679606728407,-0.06792208827811913,-0.06223915108544121,0.010191271436167704,0.001108166220521498,-0.002857918982981929,-0.009699828318133206,-0.006423623176279726,-0.006081020596209341,-0.0013923470400843208,0.003717844347915724,1.0473303133335364e-15,4.465695566117447e-18,-2.1185958016911387e-18,1.506052606371019e-18,2.0587600554310823e-19,2018-11-05T14:00:00.000000000Z,1.13782,1.13776,1.1406,1.13954,hold,-0.0009900000000000685,0.03300000000000001
615,615,-3.3067549357948143,-0.2366291659170679,0.05261630392782929,-0.08069429525857634,-0.048612545451603616,0.0095998298257762,-0.0017210373820330006,0.0013048411164850544,-0.005950240878009511,-0.005306502875555536,0.0006512627048901081,0.0013803246501483358,0.0063732585650676105,3.1917171111034064e-15,8.526030860043546e-19,-1.1989525458091984e-18,4.79287465174574e-19,-1.410570374125343e-18,2018-11-05T18:00:00.000000000Z,1.13954,1.1394600000000001,1.14242,1.14066,short_buy,-0.001,0.03200000000000001
616,616,-3.3091599816028885,-0.4661185339333633,0.047161355895698635,-0.08069787856892857,-0.04452396632354853,0.01136591622795839,-0.003198488700599245,-0.0026555140986812666,0.0008989054116354731,-0.004683279830380602,-0.009090447118652627,0.0023264740243144947,0.0024048234356151554,-1.0313456263448064e-15,-2.4084285000043697e-18,1.4613433772809296e-18,-2.7311889393008798e-18,-1.7227413237297478e-18,2018-11-05T22:00:00.000000000Z,1.14062,1.1405399999999999,1.14144,1.14067,short,0,0.03200000000000001
617,617,-3.3144258308005043,-0.6047007667089681,0.04789406724800758,-0.07502011015129861,-0.042105750806448065,0.013764199991159382,-0.003793368322565047,-0.0017733978076839465,0.001827770273287284,-0.004063104842207086,-0.006382982999142447,0.003150706205339189,-0.0017244678741027391,-7.464692173914723e-18,3.1399259500031766e-18,-1.6310659169674027e-18,1.5133501027601518e-18,-1.3239195455208794e-19,2018-11-06T02:00:00.000000000Z,1.14066,1.1399,1.14106,1.1405399999999999,hold,-6.999999999981449e-05,0.03200000000000001
618,618,-3.2913257595399137,0.28426320911875763,0.04116845856759455,-0.08024645113686578,-0.0524441089791473,0.016321150413966225,-0.005807462521376015,-0.005221751890790903,0.0002498797774906277,-0.0029017063566774788,-0.006509617634821285,0.005515955555766279,0.005908939462947838,1.0025478739380935e-15,5.65248701629034e-19,-2.99242590559254e-18,2.19804692993853e-18,-8.99899878236685e-19,2018-11-06T06:00:00.000000000Z,1.1405399999999999,1.1402,1.14254,1.1406,hold,-0.00012999999999998551,0.03200000000000001
619,619,-3.279624552669678,0.5184638040382391,0.03281792079290133,-0.08493497604873974,-0.05187539898353928,0.018149035753440314,-0.007854265630218099,-0.0035824187776111053,-0.012662724403783505,-0.00128663076851676,0.005157224224318678,0.004712107325079859,-0.00366120315083878,-4.467291501490451e-17,-3.3390829408859605e-18,-1.9622427573269572e-18,-1.3883466625262043e-18,-2.2117636767733197e-18,2018-11-06T10:00:00.000000000Z,1.1406,1.13916,1.14381,1.14279,short_buy,-0.001,0.031000000000000007
620,620,-3.2758775155081845,0.524648828378053,0.02712115845321791,-0.08459787933546514,-0.05189608821551627,0.02132180835076062,-0.010781375767872584,-0.008341092323937576,0.01053784206736609,-0.0008219246812683957,-0.007916938701464047,0.005575317834077942,-0.0020014498534885483,-9.527118602380952e-17,7.713143556951558e-19,-1.1066467126508923e-18,-2.274899607335817e-19,-8.948256233015981e-19,2018-11-06T14:00:00.000000000Z,1.14276,1.1406399999999999,1.14299,1.1411799999999999,short,0,0.031000000000000007
621,621,-3.2925340317515124,-0.31645840013862403,0.024984888847920682,-0.07837643659657267,-0.03989084872735922,0.02309476754960977,-0.010845809013054,-0.0043708091706888145,-0.008568203832258023,-0.0003904190746237874,-0.0013904135723377578,0.004166646639015637,-0.0027115631829031273,-2.0384297143439635e-15,-2.8510833835007873e-19,6.127745465977289e-19,1.409907687183623e-18,6.303101433366454e-19,2018-11-06T18:00:00.000000000Z,1.14119,1.14062,1.1429200000000002,1.14268,short_buy,-0.001,0.030000000000000006
622,622,-3.2454502259792513,1.1706937540917082,0.010351490452992742,-0.08845270673021713,-0.0507934327375382,0.02621231443026447,-0.0067865018976695024,0.006437591648191736,0.003928592536685425,-0.0005193918735224862,0.013204129935725891,0.007189360707511569,0.00902143562442062,-7.383386005965512e-17,-2.0500228134013275e-18,2.2457804057220496e-20,2.6710637446338884e-18,-1.9452747542801797e-18,2018-11-06T22:00:00.000000000Z,1.1427,1.13984,1.14733,1.14204,short,0,0.030000000000000006
623,623,-3.238560941068022,1.1427684117615828,0.002849748789918139,-0.08955128939088577,-0.04793464422923868,0.02776937851371632,-0.008661476068432641,0.004497590927740337,-0.01912811309486526,0.00023615907048147843,0.014384917359311713,0.002799528412449448,-0.004859282393280738,-1.032648161366822e-15,1.7299292467496958e-18,1.756016688439163e-18,-1.1936096839973709e-18,-9.080601668311376e-19,2018-11-07T02:00:00.000000000Z,1.14204,1.13951,1.1471200000000001,1.1452200000000001,short_buy,-0.001,0.029000000000000005
624,624,-3.2045629227601755,1.0387664709649855,-0.032952907634828194,-0.11533306629630752,-0.026840419745571158,0.02467844578842892,-0.004702357350431983,0.0044876661326286255,-0.02230916964228799,0.00048545327850901495,0.005735410244472802,0.0024218186555514483,-0.010496975069882659,7.486106492643265e-17,-2.5463612129062213e-18,1.4648961079072822e-18,-7.360578254043661e-19,1.2165973971625563e-18,2018-11-07T06:00:00.000000000Z,1.1452200000000001,1.1431200000000001,1.1494,1.14915,short,0,0.029000000000000005
625,625,-3.1850461054315264,0.8706039958308226,-0.05511427144607616,-0.12762557134999822,-0.01945551254077753,0.024828909016350653,-0.008607099107185812,-1.247120651825835e-05,0.009347354103801284,0.0011818348937790884,-0.014672630926946257,0.002884495601271033,0.0009698007573195252,-1.5413033496686415e-17,-4.425682483963237e-18,6.7018433813524275e-18,-8.207350903172273e-19,-2.718132489587193e-18,2018-11-07T10:00:00.000000000Z,1.14914,1.14744,1.15004,1.14795,hold,0.0009999999999998677,0.029000000000000005
626,626,-3.1931409248565314,0.7993239356530366,-0.04203779690635448,-0.10500719879622873,-0.02407006015641577,0.029530777838512712,-0.010090926195495216,0.004416602579566318,0.010694901492387785,0.001638181306722529,-0.012330563186598557,-0.0010196477085161859,-0.00019245016154557308,1.0372917347874785e-15,-9.984720978737151e-19,2.726425647953559e-18,3.104914521557561e-19,-1.9553066841226565e-19,2018-11-07T14:00:00.000000000Z,1.14794,1.14561,1.14868,1.1464,short_buy,0.002,0.031000000000000007
627,627,-3.2214939147885038,0.24233707304419075,-0.017924932700479946,-0.06935398771099315,-0.02998480015956707,0.03568172282987871,-0.006344323693316314,0.01513743632856881,0.02405422720031488,0.000982052080494099,-0.0016483313437643569,-0.002969950026490548,0.0020684290811640547,2.024545208487472e-15,2.6873148958327355e-18,-1.1843912631373055e-18,1.5122526878212256e-18,-6.912388203845674e-19,2018-11-07T18:00:00.000000000Z,1.14645,1.14246,1.14677,1.14254,short,0,0.031000000000000007
628,628,-3.2394840599498127,-0.3418704629521022,-0.006376704015708749,-0.044842854867931034,-0.0383976706748035,0.03845039671669796,0.0058022699635533566,0.007481315594649356,-0.0034343879182460947,-0.0008989204427512664,-0.0124505161790275,-0.005326399168421181,0.0013628201610898455,6.495071801986493e-17,-8.019599052390102e-20,-8.37910438973725e-19,-1.3881430962481866e-18,-1.5099104083286222e-19,2018-11-07T22:00:00.000000000Z,1.14266,1.14246,1.14368,1.14327,hold,-0.0009300000000001194,0.031000000000000007
629,629,-3.2359230281869733,-0.4501800784997049,-0.010494761912236248,-0.039540953296102216,-0.046479604010454416,0.04002086486026777,0.010016330633200541,0.007005469000343707,-0.00018847750928414412,-0.001373514727984317,-0.010851797066402227,-0.0060886241603837045,-0.003565426919673228,2.088894911283306e-15,3.891461924532356e-19,-2.7630224571203308e-18,-3.5837996608766047e-19,-1.677249915783189e-18,2018-11-08T02:00:00.000000000Z,1.14324,1.14224,1.14342,1.1433799999999998,short_buy,-0.001,0.030000000000000006
630,630,-3.2090453418910516,0.6546255719607513,-0.011445023173858841,-0.03553089468659749,-0.06924330972893114,0.042434161745120234,0.016322530695103508,-0.0002298509678653278,0.007239538205918514,-0.0011229165228485922,-0.0051009622102913795,-0.003874553419890355,0.000373662310839724,-3.563270946376354e-17,3.3040181756204094e-18,-5.0938653678443445e-18,3.639921568191192e-18,-2.7731036737046115e-18,2018-11-08T06:00:00.000000000Z,1.1433799999999998,1.1412200000000001,1.14446,1.14232,short,0,0.030000000000000006
631,631,-3.2127214073365313,0.7059176063192869,-0.006167461936029552,-0.025641517943037827,-0.0720257569758811,0.04418202884431728,0.016440213935162654,-0.001204384270148982,-0.0013643189108109002,-0.0014827071429383346,-0.008515756862221759,-0.005094179594306428,-0.005591999665757342,1.0613625240101195e-15,-2.513214515610128e-19,5.097682420532438e-18,-1.3207466797271327e-18,4.09130325033246e-18,2018-11-08T10:00:00.000000000Z,1.14232,1.14042,1.14319,1.14265,hold,-0.0005299999999999414,0.030000000000000006
632,632,-3.2135204348935966,0.999241589169744,0.0006969944877510762,-0.01662149142880551,-0.07588685601651184,0.04553188646941151,0.015493051012153276,0.004704756271104378,0.01986609577890221,-0.0007745560853308549,0.006825922719986035,-0.0005101662447896144,0.007812306911318998,-4.5406428302950735e-17,-6.3307081664622405e-19,2.712386851961193e-18,2.917442216028713e-18,2.342462601292641e-18,2018-11-08T14:00:00.000000000Z,1.14262,1.13888,1.1447,1.1393,short_buy,0.002,0.03200000000000001
633,633,-3.254023294668792,0.5684001454386914,0.03540091359200364,0.022295744116104858,-0.07117666425584761,0.04899294737732799,0.01952445783526844,0.005806641765981956,0.01705166789027553,-0.0017179213080948804,0.011050750353564998,-0.00022165029420109458,0.002985513502429829,3.871294939478188e-18,6.618144213995166e-19,7.842231235067894e-19,-3.6058528195842385e-18,2.3401165944300003e-19,2018-11-08T18:00:00.000000000Z,1.1393,1.13515,1.141,1.13631,short,0,0.03200000000000001
634,634,-3.2901854952926635,-0.3397784741424782,0.0511843767145356,0.04349375896460525,-0.05921482102317585,0.048711158064756635,0.02386204032095933,-0.002623902267228463,0.0021516929250408,-0.003015164026313565,-0.007412427826965928,0.0005501396536708276,0.0021864213125309773,2.4500792365091787e-17,-2.419310570029199e-19,2.8551282912961847e-18,2.3274504882291488e-18,3.711409984225661e-18,2018-11-08T22:00:00.000000000Z,1.1364299999999998,1.13578,1.13694,1.13588,hold,0.00022999999999993043,0.03200000000000001
635,635,-3.3023291741614016,-0.2660670298278849,0.06124765827901054,0.05290022947701117,-0.05319213912279755,0.048922831859374606,0.019631474976018668,0.00036322232315900337,0.0039185183398576405,-0.002585691152177153,-0.00429343968554115,0.0017102313600389394,-0.0022666611146269803,7.627202212663404e-17,-1.5148059690326762e-18,-1.518429482535921e-18,-1.3108613955954078e-18,2.7721998219950184e-19,2018-11-09T02:00:00.000000000Z,1.13586,1.1341,1.1361,1.13494,hold,0.0011699999999998712,0.03200000000000001
636,636,-3.2949274558679438,0.7867450110712108,0.0721879155838767,0.05867175318526385,-0.05993893244202585,0.04967237471996515,0.015262879259395052,-0.00477610064657054,0.005073214212670019,-0.0023383880646361353,-0.013261867945244898,0.0037193718599907674,-0.0027542553956754713,1.0315633331904207e-15,4.645724261264679e-18,-8.4795773996352305e-19,-2.1595154121438435e-18,-2.247813526783878e-18,2018-11-09T06:00:00.000000000Z,1.13496,1.1329799999999999,1.13505,1.1337700000000002,short_buy,0.002,0.03400000000000001
637,637,-3.30079137543278,0.6452926031453117,0.06994457188787144,0.056242079124689565,-0.053740483549732466,0.04705214729474858,0.015627556404072363,-0.003588816801102713,-0.01083636754627014,-0.0015965753848608873,-0.007109385846854092,0.006067854830776842,-0.002882660374459687,-2.051524898113029e-15,-3.287096628720221e-18,2.454176996407137e-18,1.7834443349662722e-18,5.155258116832775e-18,2018-11-09T10:00:00.000000000Z,1.13374,1.1327399999999999,1.1356600000000001,1.13513,short,0,0.03400000000000001
638,638,-3.2968122183388835,1.2354401481182973,0.07259310401388938,0.056793489344734736,-0.05309293302200088,0.04820476235038238,0.00903019716424298,-0.0014134993161909644,0.00862222001587368,-0.00015837629548539654,-0.0046992785257394115,0.007465360553138105,-0.003679045181390724,-2.1130686420855862e-15,2.62335889059251e-18,5.543321224758532e-19,-2.978249912531056e-18,-1.928277236086179e-18,2018-11-09T14:00:00.000000000Z,1.1351200000000001,1.1316,1.13598,1.13326,hold,0.0016700000000000382,0.03400000000000001
639,639,-3.335318760002265,-0.12708935816207168,0.07650889870582071,0.06616285968662303,-0.03250156908009904,0.046480028747275685,0.013113909133977758,-0.003381284492515193,-0.00549770445745996,-0.0005032159589720193,-0.010272980246825906,0.008049423874798295,-0.0016736256927760524,-4.5291469659184145e-17,2.3129601621231794e-18,4.8978961423928335e-18,1.859557536336599e-18,1.3086308262273769e-18,2018-11-09T18:00:00.000000000Z,1.13324,1.1327,1.13401,1.13371,hold,0.0012199999999999767,0.03400000000000001
640,640,-3.3454043655767483,0.045907948335051,0.08634888008998055,0.0760860705638601,-0.031052264420105318,0.04703428917058493,0.014966742514573618,-0.006161806882196129,-0.0035915319477206227,7.550056570532601e-05,-0.008330335087838718,0.008237057056939705,-0.0015131371178058485,1.1174572304064852e-17,1.462841795620288e-18,7.379739535944065e-19,9.232140295837164e-19,-1.177072062256813e-18,2018-11-11T22:00:00.000000000Z,1.13232,1.13142,1.13314,1.13246,short_buy,0.002,0.03600000000000001
641,641,-3.3685353575971,-0.4967082947921408,0.09078645990074982,0.08083254461964504,-0.01581399431024879,0.04602559184344729,0.01415763244578157,-0.002881963694530084,0.00600185088553408,0.0011568001324829596,-0.0005357580586466106,0.008993155148559905,0.0013099780095647824,2.7264834226015443e-17,-1.8761319499610657e-18,3.7367283779981166e-20,8.868622374912066e-19,-2.9814967203098635e-18,2018-11-12T02:00:00.000000000Z,1.13246,1.13078,1.13304,1.131,short,0,0.03600000000000001
642,642,-3.3811076389663017,1.3921102076905705,0.13589969043514166,0.10667687653489544,-0.006429415297039487,0.052836607276321945,-0.01823414555373035,0.01727115637873431,0.02632536816192868,0.00502881460872549,0.001989092093100056,0.002471554125309838,-0.004598382759994171,2.13604957724763e-15,-1.6441129553244258e-19,-3.2516480456305738e-18,-5.9803959406466305e-19,2.72458792613413e-19,2018-11-12T06:00:00.000000000Z,1.131,1.12402,1.1311799999999999,1.12568,short_buy,0.002,0.03800000000000001
643,643,-3.4219875681559184,0.4741305352867746,0.15047645459600706,0.12332376508746225,0.011369141213214574,0.05032299193764947,-0.009479930958288635,0.0050452622687191155,-0.015558337285979438,0.0041448275667539105,-0.011249787953035974,0.0005370014428886196,-0.00037554403558692697,8.278657877885827e-18,4.120354345166206e-18,2.3676865714860897e-18,-4.113972162622876e-18,-4.210393272414956e-18,2018-11-12T10:00:00.000000000Z,1.12564,1.12476,1.12784,1.1272,short,0,0.03800000000000001
644,644,-3.4347527575989885,0.5370516571420164,0.15522151583958674,0.12575632345175985,0.020722512721454537,0.04841933556273289,-0.006247440237652027,-0.0030598424667859264,0.011261046325176402,0.00495095545000375,-0.008345608490676708,0.0021383146509481067,0.000450543184319336,3.1622326186617555e-15,2.3515966802736372e-18,-7.26028591523642e-20,5.525726494508303e-19,-3.509167293115768e-18,2018-11-12T14:00:00.000000000Z,1.12721,1.12418,1.1272799999999998,1.1245,short_buy,0.002,0.040000000000000015
645,645,-3.490287125889904,-0.2292437440375971,0.18469805628694866,0.1489201125526622,0.05030106880709797,0.047780774921900235,-0.010765816155097042,0.002000106548888733,0.010495615662625829,0.0059022920195207825,-0.0036625720818052633,0.0003004170167282087,0.001773935449499003,1.0829067862373282e-15,4.568013984837174e-19,-4.4276285860467576e-18,1.2310552550216222e-18,5.750103983045047e-19,2018-11-12T18:00:00.000000000Z,1.12447,1.12155,1.1246,1.12173,short,0,0.040000000000000015
646,646,-3.5047816084801764,-0.2565693468508132,0.18731860571768405,0.14714766515387442,0.05868358068856596,0.043362009166926264,-0.003533726995891688,-0.008059349966215242,-0.01626312717888424,0.005983206047540883,-0.0065948294615713,-0.0009485724867359912,0.00043679538257089,-9.191521730676797e-16,-5.4502056986722425e-18,-2.319670420398525e-18,-4.660845966897668e-19,-3.1411197729259387e-19,2018-11-12T22:00:00.000000000Z,1.12184,1.12164,1.1236899999999999,1.1236,short_buy,-0.001,0.039000000000000014
647,647,-3.504782625738041,-0.22959281930709696,0.17349206844152834,0.12822841714791114,0.0673485755616145,0.037742445276709176,-0.0004686499210426623,-0.012758336428689222,-0.007114276191270831,0.00691987011054195,-0.003178936127511863,-6.254311351074035e-05,0.0032835051070324505,-9.672030581997994e-16,2.9278314518173635e-18,9.889949586355972e-19,1.84074420579654e-18,-5.6958285018210924e-18,2018-11-13T02:00:00.000000000Z,1.12355,1.12287,1.1252,1.12398,short,0,0.039000000000000014
648,648,-3.489867397383145,0.9291095792333472,0.17153507216471714,0.11835836671128674,0.058448929307156026,0.034682630082514807,0.003628483021887097,-0.022655031858878467,-0.0003882157380821989,0.007768102393791381,-0.00529167115646719,-0.000585364907500199,0.004307806154045834,-1.0200480540189943e-15,-4.7996947969255595e-18,-2.6659109057847823e-18,-5.091601106801642e-19,3.345528289451235e-18,2018-11-13T06:00:00.000000000Z,1.12404,1.12252,1.12576,1.1235,hold,0.00028000000000003597,0.039000000000000014
649,649,-3.4877571215391825,1.1381013404184963,0.16054171292980662,0.10091678010303884,0.05956838178666831,0.02857082958268265,0.008734834903534673,-0.02208518903193457,-0.023118283071627242,0.00855160158088222,0.0033096671232736817,-0.002943708122231678,-0.003740166437063128,1.2935402211146994e-16,-4.332332369296081e-19,1.7705621526331953e-18,-5.809653712577482e-19,2.318020016099643e-18,2018-11-13T10:00:00.000000000Z,1.12342,1.12218,1.12716,1.12676,short_buy,-0.001,0.03800000000000001
650,650,-3.4668480639458465,1.4792676750006204,0.13070125231209306,0.06524951776346095,0.059931815272939386,0.020866983215717644,0.009250619997782792,-0.02911955068356901,-0.008639798698114659,0.009957829906509863,-0.010082440512997531,-0.002157937883369168,0.005341291219634143,3.0660844684695924e-17,-6.514071927096113e-19,-2.8411724062048835e-18,-6.890764283856871e-19,3.59309029823922e-18,2018-11-13T14:00:00.000000000Z,1.1267200000000002,1.12636,1.1294,1.1279,short,0,0.03800000000000001
651,651,-3.5071252512054123,-0.06108609504139576,0.1269111465792446,0.06138752670861236,0.0813113371838211,0.014791696869027225,0.01460566341087217,-0.016639414846306162,-0.007497257610959689,0.010756408432004013,0.007012983550129891,-0.005499292377843774,-0.010401628443835088,3.581218902900927e-17,4.484141462419527e-19,2.9117929926386198e-18,9.331396255265434e-19,-1.0615683803352144e-18,2018-11-13T18:00:00.000000000Z,1.12789,1.12526,1.1292200000000001,1.12907,short_buy,-0.001,0.03700000000000001
652,652,-3.491520199243196,0.16075846286774614,0.10235554895099512,0.03132662457373896,0.08049347169153878,0.007292418148386635,0.016343324991416046,-0.017720696817354033,-0.01038921165473716,0.01204267900640942,0.003027158450763332,-0.005038094248455332,0.004271526981820689,6.999321588444455e-17,1.0648274886895143e-19,-7.032474416628489e-19,-9.171645641140752e-19,8.46279352156862e-19,2018-11-13T22:00:00.000000000Z,1.1289799999999999,1.12852,1.13214,1.1307200000000002,short,0,0.03700000000000001
653,653,-3.511434752187585,-0.2145101789949974,0.10441071675959404,0.02946138405152851,0.08170528920081574,0.0032522485867869932,0.021222778228440337,-0.01464521862745216,0.011427916908068004,0.01236859546264171,-0.0025834130709212395,-0.006063344021866519,7.5405313553041166e-06,2.5679490525480918e-17,1.3472123424118896e-20,6.42525623550112e-19,-3.1140200878242016e-20,-1.7580848512627915e-18,2018-11-14T02:00:00.000000000Z,1.1307200000000002,1.1286,1.13089,1.12903,hold,0.0014900000000001913,0.03700000000000001
654,654,-3.5141667195385087,0.7903515904172678,0.12048835615423956,0.0352149080430462,0.05849576358302332,0.0013386286765460012,0.029065509207912118,-0.01153491687663102,0.013506135538979957,0.011472594026156552,-0.006271747109914438,-0.005321471055913468,0.004699343789276892,-1.3298147721050959e-18,3.094690815468644e-19,2.925986848998825e-18,1.895732210870414e-19,-1.0272825906913624e-18,2018-11-14T06:00:00.000000000Z,1.12903,1.1267,1.13012,1.12696,short_buy,0.002,0.039000000000000014
655,655,-3.5298465539529693,0.6436447854142106,0.1199706423582577,0.02441059620258516,0.04705450722980289,-0.004599821181673104,0.028900953581081124,-0.006279294134634332,-0.008806404394619842,0.012801712471929749,0.0026753269505319713,-0.005523844629138725,0.00866349903907312,1.0597300185309924e-16,1.6276099233089136e-18,-7.768657355900254e-19,-8.690443306205142e-19,1.9306459217502997e-18,2018-11-14T10:00:00.000000000Z,1.12696,1.12632,1.13114,1.1285,short,0,0.039000000000000014
656,656,-3.4897768031101286,2.294562541698281,0.09899705919527928,-0.012725037170451493,0.01176108542086452,-0.010793061855337028,0.0197595641875184,-0.012861481409133041,-0.004699053453368026,0.015826073918531018,2.573559834333137e-05,-0.003533548733656551,0.022454653373679287,1.082452383976859e-15,8.736957860003973e-19,-3.1915097972233645e-19,-1.0921875093588027e-19,3.5819536546844326e-18,2018-11-14T14:00:00.000000000Z,1.1285,1.12828,1.1348,1.1293600000000001,short_buy,-0.001,0.03800000000000001
657,657,-3.5010914773585187,2.1216733358192306,0.0952501848742288,-0.024731667479887545,0.00104351901848431,-0.015405695073862663,0.012088128215513869,-0.014772048257081338,-0.008323566587841717,0.018560189914902492,0.005320810833719999,-0.007512817141701947,0.007671134001112173,-9.331073832170616e-18,1.411239704979824e-18,1.981596276008644e-18,-4.025820387344525e-19,4.8371290513701915e-18,2018-11-14T18:00:00.000000000Z,1.12937,1.1276,1.1345,1.13094,short,0,0.03800000000000001
658,658,-3.551892078607206,-0.20583177496819194,0.08615560258815115,-0.031417412661199816,0.025775610776062732,-0.022310548699079648,0.016638531944323173,-0.006594845217819242,-0.0017918469539257012,0.017587309175211268,-0.008785824296932568,-0.007654386503115137,0.004251405940513455,-1.333190306703937e-17,1.7599839712831743e-18,-7.564044964305468e-19,1.9363093769892238e-18,-7.772712637801062e-20,2018-11-14T22:00:00.000000000Z,1.13084,1.13084,1.13239,1.13151,hold,-0.0007699999999999594,0.03800000000000001
659,659,-3.5506673206443944,-0.3575650878726244,0.07273593397616504,-0.04880922336110708,0.022032809858528457,-0.02724825472594685,0.018753731567447116,0.003531790436796188,-0.008173741854999859,0.017714414250211752,-0.0037889641083855537,-0.007096034593755874,0.0036992178659073327,1.8176128466870695e-17,1.940026449749069e-18,-8.164664220937146e-19,2.2462981806104002e-18,-2.306617488971582e-19,2018-11-15T02:00:00.000000000Z,1.1315,1.1315,1.13416,1.13326,short_buy,-0.001,0.03700000000000001
660,660,-3.5199601811623813,1.832687220856728,0.08423804830946882,-0.04634197900161655,-0.016422494463668873,-0.02445114064615023,0.020069265815069074,0.007582309746812673,0.030604814393934938,0.01740493606534546,-0.0003719010687941228,-0.003997446583912058,0.009175943985952529,1.0689186354511587e-15,1.4006788211691386e-18,4.844324296151622e-19,3.966840340021899e-18,8.788808307076458e-19,2018-11-15T06:00:00.000000000Z,1.13326,1.12852,1.13523,1.12858,short,0,0.03700000000000001
661,661,-3.5453275490968967,1.85364967603867,0.10607647630004684,-0.027368700261714705,-0.030439080307579313,-0.023682907773659882,0.028781112695009544,0.010259339319422968,-0.0010690184289893683,0.014994339597661532,-0.014485140714823137,-0.004629972216994406,0.005529194516002806,2.457597656766919e-17,4.9495110839226575e-18,2.3548289885592097e-18,7.059598646488488e-19,3.2221594723212623e-18,2018-11-15T10:00:00.000000000Z,1.12858,1.12706,1.13184,1.12901,hold,-0.0006300000000001525,0.03700000000000001
662,662,-3.5379852445711677,2.0802615400994293,0.08753973878567638,-0.05655048628291001,-0.05213545194324516,-0.027005515393595192,0.009078697134382184,-0.00015128876811671823,-0.014069804302886894,0.018546260012024484,-0.00889027285069775,-0.004454703114291864,0.009167838565973948,-2.7582792188919388e-17,4.3219765280101255e-18,7.692556844020066e-19,-1.468500685657814e-19,1.1921578174053451e-18,2018-11-15T14:00:00.000000000Z,1.12903,1.12878,1.1340700000000001,1.13154,short_buy,-0.001,0.03600000000000001
663,663,-3.5647913897136405,0.573668617726651,0.06591226200315636,-0.08245812135365183,-0.04758138090587735,-0.031068010819991755,-0.014151064274253937,-0.004597898955916075,-0.0068000291660788355,0.02296955795358151,0.009658749319806809,-0.00403331933082915,0.011373334661098976,-2.143052789457979e-15,-2.650459518239268e-18,2.253206345639181e-18,-3.0425009886124443e-18,1.5987115353019095e-18,2018-11-15T18:00:00.000000000Z,1.13158,1.1309200000000001,1.1362700000000001,1.1328799999999999,short,0,0.03600000000000001
