,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,open,low,high,close
0,0.35197568389057765,0.35176912870411337,0.3597206053550639,0.3604501969611707,0.2098979834868212,0.36237151994038636,0.4024140455687148,0.2868846313479656,0.3081936274791333,0.30507811994463274,0.3678352852910461,0.3661543911278233,0.3522256825489929,0.4130306511390244,0.42822338457866144,0.3045904470869594,0.33031688430046585,0.10722676272503723,1.19517,1.19474,1.20089,1.19889
1,0.36014859844647096,0.34882795223352503,0.35139249574639564,0.354372537985369,0.18329562294908436,0.34998552808772704,0.3845507999263522,0.2992245927266933,0.316573467880894,0.307776081460447,0.35145214620473747,0.3585065896436774,0.354108055915717,0.40895348197368053,0.42498740412216063,0.32432073340862233,0.34791932525593705,0.10215568549651328,1.1988,1.19102,1.19956,1.19619
2,0.3534166385230216,0.34498009730207907,0.34848213486164625,0.3455711873944853,0.12035897639462263,0.33614633759368945,0.3672186299595249,0.30538921793914503,0.3204297599686741,0.30793014938763413,0.33628208445208063,0.3514128450366492,0.355827041293041,0.4045092657471849,0.420659228469329,0.35155782900418614,0.3724606292132519,0.050322661774381626,1.19581,1.18972,1.19782,1.19228
3,0.34571653720589907,0.3363334807607255,0.33522879914032416,0.33242543612830616,0.19087408701174977,0.31827610670479733,0.3494253795918556,0.30003708453342287,0.3011188781681454,0.3188138395630705,0.3379980202335607,0.3456179550759779,0.34266950545728836,0.3994106665084694,0.41619763595260706,0.29635288646781277,0.32046613725235884,0.04638329853407306,1.19239,1.1838,1.19391,1.18644
4,0.33168974445570215,0.3270234409553296,0.3317363660786245,0.32945413618458136,0.16543942521435376,0.30459479032077025,0.33218390337294534,0.30644197367769,0.3090421000193447,0.31475959503098344,0.3385210067655875,0.3411037539624147,0.33325969869323124,0.3944282932717988,0.4124130718694205,0.33554773134923493,0.356481854554738,0.0537526801767521,1.18616,1.18224,1.1897,1.1851200000000002
5,0.32896543960373736,0.33799203892083174,0.3363929434942242,0.34395047833427134,0.22481674076426378,0.30661534024627096,0.3188347983006949,0.35162387601719225,0.3650915279151385,0.3263844946420799,0.3297231732292892,0.33777487124989714,0.33579930013497206,0.3908051591478164,0.4092292980118334,0.41659469873114924,0.43324034409271456,0.19918539750858308,1.18495,1.18432,1.19466,1.19156
6,0.343847799166948,0.3427686864219373,0.34713889137637727,0.3496679797411368,0.14944559119297132,0.31475126721886637,0.3099436260190526,0.4033707101170604,0.4074536739896655,0.3230719519702558,0.32640511511926457,0.336825708239098,0.3373589667987365,0.3878250925414039,0.40605463959215204,0.415465355743042,0.43242706469902015,0.28054625079128825,1.19156,1.1891200000000002,1.19682,1.1941
7,0.3501519756838908,0.3490048651039365,0.3549297035909379,0.34642656162070934,0.13393471472425109,0.3212956647360794,0.30426901406709095,0.44070792931042013,0.4373107618334472,0.3164692464116022,0.3268059231626967,0.33699828333197057,0.3372843731776693,0.3848052346047056,0.4029437892378108,0.43997874177904794,0.45546205515108296,0.2500249159523301,1.19436,1.1926,1.19964,1.19266
8,0.3454913880445797,0.3362450243255198,0.3312438434673594,0.32634777715250446,0.20034468614374934,0.31469703357516476,0.29827907917698093,0.4370477207485906,0.33201166298046847,0.3360408573810137,0.32842561409274784,0.3357720918826123,0.333203271009261,0.3805427625091539,0.39935396405533635,0.4385172390885536,0.45334254908663346,0.04355072239023915,1.19229,1.18202,1.19387,1.18374
9,0.3266914330744118,0.3175586023883237,0.3184830303573029,0.31972988182329803,0.23805837832116017,0.3073272532187743,0.2918674029798004,0.4321522280448835,0.2621537022869008,0.33951960831468087,0.33132090020953453,0.3338101855636391,0.3263599644036672,0.3760815123255039,0.3954616720696285,0.44648907194579196,0.46073777118693937,0.11877595079947971,1.18394,1.17632,1.18542,1.1808
10,0.3192389958347402,0.31388766032728876,0.3214157786334736,0.31660101294316295,0.2023625224939134,0.3018869295676431,0.28554238919713204,0.43315818883368234,0.28235972087255296,0.32687939818926515,0.32952443154391553,0.3282923240415264,0.31737204693315774,0.371684088462217,0.39176826236550055,0.4118115990168077,0.42747252304790573,0.08172576067001587,1.1806299999999998,1.17763,1.18376,1.17941
11,0.3166497804795679,0.31048208757187107,0.31550550729828963,0.31104108047270723,0.15397745315973324,0.29631343547170863,0.27925743718260637,0.4336232182020473,0.27682259055761743,0.32102001534512187,0.31929070885911404,0.32049919616338285,0.3126218281941783,0.36717233282318446,0.3875279263870325,0.4133395336477779,0.42867183860009656,0.057791684047987686,1.17948,1.17499,1.18222,1.17694
12,0.31169649893054174,0.3046439628482975,0.3080057311722039,0.315948227349466,0.13991875727744257,0.2980480631327577,0.27461071155779093,0.45263943786892025,0.290188192205872,0.3193731127032739,0.2996152312969439,0.3143500731173413,0.32084711792010145,0.3633029616990496,0.38313842869738085,0.4537965853982606,0.4676343652575979,0.23677130150548906,1.17728,1.17164,1.17958,1.1791200000000002
13,0.3152988855116513,0.3122291021671825,0.31700546252350664,0.31295441755768144,0.17161532761723297,0.2999413934998567,0.2713094466815142,0.46825728977758935,0.3488002124931186,0.31469112457679876,0.2931396929849135,0.3116479104789411,0.32222124374934463,0.3594689000533372,0.378347851739882,0.48375739055337785,0.49651437590788267,0.2099736849834838,1.17888,1.17566,1.18301,1.17779
14,0.3135427220533602,0.30329500221141115,0.29887167547237387,0.2947889701744517,0.268517783423309,0.29128547236224206,0.2667660388307998,0.45383873089712357,0.272800385078034,0.33203856219691413,0.2979235693868051,0.3066159840867596,0.3073963309562128,0.3545817296579538,0.3727940640268303,0.43891583073141516,0.45255223789813154,0.06680770657727346,1.1781,1.16756,1.17897,1.16972
15,0.29445007317347766,0.2946483856700576,0.30220739679412545,0.29978615644344414,0.2204734307187467,0.2907256085118364,0.263008265828284,0.46295823046393164,0.30628591638287694,0.3192914810398129,0.29500750405667997,0.3032235210768686,0.3037402137987313,0.350367610020217,0.3677673143599582,0.41088155185012976,0.42579653488493857,0.13612650584808714,1.16962,1.16905,1.17506,1.17194
16,0.30014634695485765,0.2909553295002211,0.2920882958717647,0.2839392234102423,0.21284203980099503,0.2818805224609214,0.2580580768643372,0.4491168932719032,0.27100592449419225,0.32268415306051534,0.2967942079016588,0.2977556155026937,0.29115213157110925,0.34529088435239463,0.3621190575631561,0.3472397528731821,0.36423020267307843,0.00991848388006762,1.17215,1.1645299999999998,1.17339,1.1649
17,0.2923336710570752,0.2898275099513489,0.2836034745231489,0.2782892515475523,0.17700725097914682,0.273804256014504,0.25232292609093754,0.44000520621056716,0.2729067093674655,0.34336148484238144,0.29028445464612773,0.290157769966484,0.28294198015167293,0.34013720689580956,0.35586006642667656,0.34013153524214423,0.35708773979611347,0.041850434443500686,1.16868,1.16074,1.17288,1.16239
18,0.27835190813914196,0.27012383900928844,0.261798155278947,0.25908835115363016,0.300379750185244,0.256908264209936,0.24402140907407158,0.4102153160354759,0.2125796998834716,0.36699704867906924,0.2839224090758033,0.2792900805653197,0.26815441497147885,0.33394142893076006,0.3489721100747079,0.34272238092074725,0.3581530288174542,0.05826097636252908,1.16247,1.151,1.1639700000000002,1.15386
19,0.25820105820105843,0.2782839451570101,0.2636786961583236,0.2873607203151381,0.3056558960516566,0.2666257858741707,0.23951590967991934,0.4542787650351073,0.32046969142605064,0.40417360533686125,0.2807078372647562,0.27779140212721537,0.26852751953383025,0.3301694024453784,0.34308850924470596,0.4456918886600674,0.45884379272351133,0.3169205096539472,1.15352,1.15184,1.16766,1.16642
20,0.2869300911854103,0.2888544891640866,0.2911256380406554,0.2940911648846374,0.27485908224833283,0.281959013160412,0.23928144260983542,0.5038560941447705,0.4188210557122513,0.39872459878164096,0.2768697418569569,0.27664241532466827,0.2702312993809996,0.3271225662151132,0.33769382735691533,0.4747890785889856,0.48735700949662175,0.37849630619386415,1.16628,1.1641,1.17244,1.16941
21,0.2930991782055616,0.28748341441839925,0.2858422136652638,0.28621271806415327,0.26846154863977983,0.29126036176565456,0.24113811677349511,0.5281296629903799,0.4033249349671651,0.40296266327605296,0.277619603203324,0.2771011017557251,0.27035861896843816,0.32370828067396795,0.3324789681987175,0.4679465887198574,0.4804745555548189,0.3477450849748154,1.1690200000000002,1.16174,1.17182,1.16591
22,0.28609703928852864,0.29332153914197284,0.29517775588788403,0.29510410804727066,0.17928972160474224,0.3075039925543691,0.24619347677922707,0.565259398538666,0.4763184965535145,0.3987223076524884,0.282904294502943,0.2804935647656156,0.27156999033029294,0.32115080778834704,0.32825520574371486,0.479705042184282,0.4921781174469642,0.5482244832668661,1.16591,1.16591,1.17446,1.16986
23,0.2946076775864008,0.2906236178682002,0.29370018805408776,0.2995610579628589,0.2006820948449243,0.32588819798582086,0.2542782403605987,0.6004241378053585,0.49043952201851154,0.3917924210530135,0.2750789814369517,0.2886590915283797,0.2956913341330576,0.31907740697989684,0.32399083815622387,0.5016940144821638,0.5137707766814378,0.6365777515313548,1.16969,1.16525,1.17324,1.17184
24,0.29821006416751084,0.3046660769570986,0.30711023551535793,0.3121665728756334,0.19160183126918598,0.35146109701377487,0.26636645588965224,0.6468954449098423,0.6305538937230595,0.3872812207595036,0.28662422375176894,0.29366376922168624,0.29360882286587603,0.3180402049899432,0.32078883342282516,0.5925064771141964,0.6035773381880081,0.8267484362423707,1.17129,1.17124,1.17959,1.17744
25,0.31223685691770775,0.3143962848297217,0.32060983254231235,0.31770399549803047,0.20578953636074945,0.3774122229866314,0.2817405595900228,0.6850374084742282,0.7151028342221555,0.3743821882756455,0.2967111976470141,0.29842775007493366,0.29255849556707714,0.31746634431455467,0.31826800050382864,0.5941008436856441,0.6050594040228806,0.876864042289243,1.17752,1.17727,1.18399,1.1799
26,0.31813576494427553,0.3078726227333042,0.3103787946628461,0.310951041080473,0.19112879750185244,0.39473486103160743,0.29784700714098944,0.6935383162987461,0.6389751791055912,0.3710611400819393,0.2956737294150047,0.303418803418803,0.3034362909981891,0.3164460617169016,0.31527399348991453,0.6209393476383448,0.6321065463628243,0.7857739052039777,1.18014,1.1727,1.18104,1.1769
27,0.31223685691770775,0.31008403361344544,0.32022924688815274,0.31444006752954434,0.14247578596379804,0.41229077896696187,0.31459059996211536,0.7009341771475022,0.6871701856280099,0.3508778037852061,0.295041923622227,0.3073199088076871,0.3117537342580398,0.3157413838186507,0.3128335421597225,0.647910715471999,0.6591990931769367,0.8328371426980312,1.17752,1.1771,1.18204,1.17845
28,0.31388044579533947,0.30754091110128273,0.31176681293095715,0.30523353967360756,0.18826743939875093,0.42091584318063635,0.3298810884425137,0.6840668189388183,0.6088695559756729,0.3451210716073399,0.29225923803410814,0.30846435416042217,0.3168745819159349,0.3144230720660012,0.31077511054539486,0.6774064970437788,0.6896447858276614,0.708650922471784,1.17825,1.17332,1.18089,1.17436
29,0.3057075312394461,0.3058160106147723,0.3100205964001073,0.31635340461451905,0.20881298295755266,0.4367166796344358,0.34558618268537533,0.6888794836008424,0.61429821261014,0.33977553458503673,0.293714664368391,0.30930906382553575,0.3170321641161696,0.31398588576673186,0.30946911689637036,0.6267853584003191,0.6378180343853254,0.8586460148721912,1.17462,1.17254,1.18011,1.1793
30,0.31592930316334566,0.3170278637770897,0.2735963105578937,0.26563871693866103,0.2954310892346777,0.41454542109422887,0.353277465019756,0.5958566824923598,0.40861481968233987,0.4488441511472327,0.3112842839303491,0.2988046904093663,0.27825773338078175,0.3099462316459058,0.3059787328546842,0.4572510463030627,0.46939791030315164,0.1684594929269855,1.17916,1.15627,1.18518,1.15677
