Unnamed: 0,datetime,open,high,low,close,volume,TA_MomInd_MACD_macd,TA_MomInd_MACD_macdsignal,TA_MomInd_MACD_macdhist,TA_MomInd_CCI,TA_VolInd_ATR,TA_OveInd_upperband,TA_OveInd_middleband,TA_OveInd_lowerband,TA_OveInd_EMA,TA_OveInd_MA,TA_OveInd_MOM,TA_MomInd_ROC,TA_WVAD
35,2010-02-05T22:00:00.000000000Z,1.3679,1.3679,1.3679,1.3679,1,-0.017311821468999566,-0.01535493883911945,-0.001956882629880117,-141.55031164094314,0.009815052303587942,1.4024926053240931,1.3787860000000003,1.3550793946759074,1.410320390252567,1.4144926666666666,-0.03449000000000013,-2.459372927644954,-84.68113083497705
36,2010-02-06T22:00:00.000000000Z,1.36915,1.37186,1.36554,1.36602,2585,-0.017750669839878386,-0.015834085039271237,-0.001916584800607149,-122.04388518773457,0.009565405710474525,1.389877230536865,1.372702,1.3555267694631352,1.407462300558853,1.412008333333333,-0.031079999999999997,-2.224608116813398,-87.7712031558184
37,2010-02-07T22:00:00.000000000Z,1.3659700000000001,1.3713600000000001,1.3621,1.36489,50210,-0.017982352525440115,-0.016263738536505014,-0.0017186139889351013,-112.29741389361453,0.009543591016869206,1.3728724954352554,1.367806,1.3627395045647448,1.404715700522798,1.4094719999999998,-0.02134999999999998,-1.5401373499538296,-89.36815501263683
38,2010-02-08T22:00:00.000000000Z,1.36493,1.38392,1.36437,1.37974,64063,-0.016774327820106016,-0.016365856393225214,-0.00040847142688080207,-44.562200197151014,0.01025833451566426,1.3799902654171492,1.36929,1.3585897345828506,1.403104365005198,1.4073739999999997,-0.00649999999999995,-0.4688942751615799,-58.607198748043736
39,2010-02-09T22:00:00.000000000Z,1.3798,1.38124,1.36762,1.37373,60712,-0.01611613948606805,-0.016315913011793783,0.0001997735257257341,-46.113824177705794,0.010498453478831096,1.3815592723102215,1.3704560000000001,1.3593527276897788,1.401209244682282,1.4047876666666663,-0.01273000000000013,-0.918165688155459,-67.51715265866225
40,2010-02-10T22:00:00.000000000Z,1.37379,1.3801,1.35952,1.36933,59374,-0.015767802307137258,-0.016206290870862478,0.00043848856372522005,-66.97479734849698,0.011218563944628878,1.3816389382853562,1.3707420000000001,1.359845061714644,1.399152519218909,1.4021459999999994,-0.02373000000000003,-1.7034442163295194,-75.60145256468444
41,2010-02-11T22:00:00.000000000Z,1.36927,1.36953,1.3531799999999998,1.3631799999999998,56700,-0.015805796798776806,-0.016126192056445342,0.0003203952576685369,-106.57208742731146,0.011585095091441107,1.3822306171041705,1.370174,1.3581173828958295,1.3968317115273665,1.3992169999999995,-0.03326000000000007,-2.381770788576676,-79.78164173069146
42,2010-02-12T22:00:00.000000000Z,1.36333,1.36333,1.36333,1.36333,1,-0.015643475710474197,-0.016029648787251112,0.00038617307677691476,-86.02792109839343,0.010768302584909606,1.382515394168933,1.3698620000000001,1.3572086058310673,1.3946703107836655,1.3963293333333329,-0.026040000000000063,-1.8742307664625035,-79.47836635665165
43,2010-02-13T22:00:00.000000000Z,1.36283,1.36342,1.36029,1.36267,763,-0.015390677413821496,-0.015901854512565188,0.0005111770987436919,-84.57704811202635,0.010222709543130353,1.375211947968633,1.366448,1.357684052031367,1.3926057746040743,1.3937973333333329,-0.009649999999999936,-0.7031887606389176,-80.81277800242577
44,2010-02-14T22:00:00.000000000Z,1.36269,1.36338,1.35792,1.35982,27473,-0.015244574162440294,-0.01577039844254021,0.0005258242800999166,-90.13352538946451,0.00988251600433533,1.3698765535982105,1.363666,1.3574554464017896,1.3904905633392952,1.3911709999999997,-0.008079999999999865,-0.5906864536881273,-86.57501010917873
45,2010-02-15T22:00:00.000000000Z,1.35985,1.37796,1.35883,1.37706,42767,-0.013581107806942772,-0.015332540315420723,0.0017514325084779514,14.045967691866677,0.010543050575454242,1.3773307946594253,1.365212,1.3530932053405749,1.3896240753819213,1.3892189999999998,0.009160000000000057,0.669639593537541,-51.718560452891026
46,2010-02-16T22:00:00.000000000Z,1.37713,1.37884,1.35857,1.36066,45574,-0.013431313849707749,-0.014952295022278128,0.0015209811725703792,-31.532910561991546,0.011237832677207512,1.3773223752915593,1.3647080000000003,1.3520936247084412,1.3877554253572812,1.3866289999999997,-0.005360000000000031,-0.39238078505439145,-79.85456504174486
47,2010-02-17T22:00:00.000000000Z,1.36061,1.3654600000000001,1.34976,1.3527,53792,-0.013795876260993989,-0.0147210112700213,0.0009251350090273107,-168.04813090379122,0.011556558914549835,1.3785468834632109,1.3625820000000004,1.34661711653679,1.3854937850116502,1.3840946666666663,-0.012189999999999923,-0.8931122654572854,-91.39344262295099
48,2010-02-18T22:00:00.000000000Z,1.3526,1.36184,1.34438,1.36124,61939,-0.013243030557460456,-0.01442541512750913,0.0011823845700486748,-134.05975264491073,0.011978233277796277,1.378295527992802,1.3622960000000006,1.3462964720071993,1.383929024688318,1.3824489999999998,-0.01849999999999996,-1.3408323307289804,-57.35963581183601
49,2010-02-19T22:00:00.000000000Z,1.36145,1.36145,1.3612,1.3612,3,-0.012662162492783624,-0.014072764600564029,0.0014106021077804048,-51.260384524090725,0.011140502329382265,1.3784382126543604,1.3625720000000006,1.3467057873456407,1.382462635998749,1.3808749999999996,-0.01252999999999993,-0.9121151900300606,-57.46079919069297
50,2010-02-20T22:00:00.000000000Z,1.3616,1.36501,1.3616,1.3639299999999999,1791,-0.0118449905048712,-0.013627209781425464,0.0017822192765542637,-17.965671634879033,0.01061689502014068,1.3675425002463228,1.3599460000000005,1.3523494997536782,1.3812669820633459,1.3792186666666661,-0.005400000000000071,-0.39435344292464425,-50.55639858371297
51,2010-02-21T22:00:00.000000000Z,1.3637700000000001,1.36538,1.35738,1.35958,41459,-0.011416778941636396,-0.01318512361346765,0.0017683446718312536,-49.0936542152125,0.01042997394727349,1.3672943585315132,1.3597300000000005,1.352165641468488,1.3798678219302267,1.3774189999999995,-0.0035999999999998256,-0.26408838157835346,-61.55791603439542
52,2010-02-22T22:00:00.000000000Z,1.3597,1.3692,1.34972,1.35073,55057,-0.011657162714695968,-0.012879531433713313,0.0012223687190173454,-102.57770348105711,0.011076404379611092,1.3683837541959765,1.3593360000000008,1.350288245804025,1.3779879624508573,1.375251666666666,-0.012599999999999945,-0.9242076386494769,-82.77265328269111
53,2010-02-23T22:00:00.000000000Z,1.3507,1.3627200000000002,1.35025,1.35398,50679,-0.01145339316122751,-0.012594303779216153,0.001140910617988643,-110.40290193030094,0.011175946923924599,1.367552394695652,1.3578840000000008,1.3482156053043495,1.3764390616475761,1.3732133333333327,-0.008690000000000087,-0.6377185965787846,-73.12430011198208
54,2010-02-24T22:00:00.000000000Z,1.35401,1.3570799999999998,1.34522,1.35484,58309,-0.011094617663083062,-0.012294366555989535,0.0011997488929064732,-144.28294398027901,0.011224807857929968,1.3658652147923118,1.3566120000000006,1.3473587852076894,1.3750455737993454,1.3714683333333328,-0.0049799999999999844,-0.36622494153637497,-69.64596633778268
55,2010-02-25T22:00:00.000000000Z,1.3548,1.36832,1.3530799999999998,1.3631799999999998,54211,-0.010021792213960268,-0.011839851687583681,0.0018180594736234134,18.859521028036685,0.011511607296649266,1.3652483749061428,1.3564620000000007,1.3476756250938586,1.374280052909065,1.370161333333333,-0.013880000000000114,-1.0079444613887656,-45.44399303540383
56,2010-02-26T22:00:00.000000000Z,1.36323,1.36323,1.3628799999999999,1.3628799999999999,4,-0.009090982620328925,-0.01129007787413273,0.002199095253803806,45.83241563272336,0.010714349632602895,1.3671536012676,1.3571220000000006,1.3470903987324012,1.3735445656246092,1.3690206666666662,0.0022199999999998887,0.16315611541457553,-46.314567614626014
57,2010-02-27T22:00:00.000000000Z,1.3632799999999998,1.3665100000000001,1.36186,1.36246,2773,-0.008291619176653997,-0.010690386134636983,0.0023987669579829864,53.644219112970426,0.01028118180170269,1.3677582004794893,1.3594680000000008,1.3511777995205123,1.3728294323585055,1.3682279999999993,0.009759999999999991,0.7215199231167313,-47.53337202553682
58,2010-02-28T22:00:00.000000000Z,1.3625200000000002,1.36542,1.3461,1.356,58777,-0.008086173525037932,-0.010169543612717174,0.0020833700876792417,-70.24110742911574,0.010926811673009641,1.367193315728189,1.3598720000000006,1.3525506842718122,1.3717436625289245,1.3672199999999994,-0.005239999999999911,-0.38494314007815333,-66.27974463145638
59,2010-03-01T22:00:00.000000000Z,1.35611,1.36222,1.34346,1.3614899999999999,58609,-0.007395112988586083,-0.009614657487890955,0.002219544499304872,-61.19226891477342,0.011486325124937516,1.3665277472706503,1.3612020000000007,1.355876252729351,1.3710821359141552,1.3663876666666661,0.00028999999999990145,0.02130473111958686,-49.03900508762074
60,2010-03-02T22:00:00.000000000Z,1.36145,1.37362,1.3592799999999998,1.36965,60020,-0.006118468830527357,-0.008915419756418236,0.002796950925890879,145.20547945205482,0.011690159044584853,1.3711925979550723,1.3624960000000006,1.3537994020449289,1.3709897400487259,1.365607333333333,0.005720000000000169,0.41937636095694675,-13.163129973474913
61,2010-03-03T22:00:00.000000000Z,1.36976,1.37127,1.3551600000000001,1.3581299999999998,51973,-0.005967497267028277,-0.008325835258540245,0.0023583379915119683,34.36876339714342,0.012005861969971639,1.3708815458324033,1.3615460000000008,1.3522104541675983,1.370160079400421,1.364330333333333,-0.0014500000000001734,-0.10665058326837507,-51.359416445624156
62,2010-03-04T22:00:00.000000000Z,1.35815,1.36304,1.35306,1.3625,40106,-0.005432605047568373,-0.007747189216345871,0.002314584168777498,-6.986843871663805,0.0118611575435451,1.3708927331040404,1.3615540000000008,1.3522152668959613,1.369665880729426,1.3634346666666664,0.011770000000000058,0.8713806608278585,-36.870026525199044
63,2010-03-05T22:00:00.000000000Z,1.36255,1.36255,1.36255,1.36255,1,-0.004947631313831247,-0.007187277635842946,0.002239646322011699,49.62007874015613,0.01101750343329187,1.3703782275710148,1.3628640000000007,1.3553497724289867,1.369206791650108,1.3631089999999995,0.008569999999999967,0.63294878801754,-36.70424403183073
64,2010-03-06T22:00:00.000000000Z,1.3625,1.36355,1.36142,1.36323,672,-0.004457037860745805,-0.006641229680823518,0.0021841918200777126,54.991549895534106,0.010382681759485307,1.370599561437238,1.3632120000000008,1.3558244385627636,1.3688211921888107,1.362953333333333,0.008389999999999898,0.6192613149892168,-34.44960212201636
65,2010-03-07T22:00:00.000000000Z,1.36325,1.37042,1.36058,1.36343,39220,-0.004005922900513603,-0.006114168324761535,0.002108245424247932,83.90879478827298,0.010343918776664934,1.365875129891482,1.3619680000000007,1.3580608701085195,1.3684733733379197,1.362804333333333,0.0002500000000000835,0.01833947094294075,-33.786472148541634
66,2010-03-08T22:00:00.000000000Z,1.3633899999999999,1.36354,1.35378,1.36014,43827,-0.0038692838530323126,-0.005665191430415691,0.0017959075773833783,-24.06605930054285,0.010302210292617438,1.364716981037116,1.3623700000000007,1.3600230189628855,1.3679357363483766,1.3626083333333332,-0.0027399999999999647,-0.20104484620803165,-44.69496021220217
67,2010-03-09T22:00:00.000000000Z,1.36002,1.36798,1.35448,1.3656700000000002,43043,-0.0032769964642302973,-0.0051875524371786125,0.0019105559729483152,38.6149787536655,0.010530623843144769,1.36655350362568,1.3630040000000008,1.3594544963743216,1.3677895598097718,1.362634333333333,0.003210000000000157,0.2356032470678171,-26.359416445623047
68,2010-03-10T22:00:00.000000000Z,1.36551,1.3687,1.3621,1.36814,37571,-0.0025785719121578232,-0.004665756332174455,0.0020871844200166315,114.05426765016021,0.010249864997205854,1.3694640205904898,1.3641220000000007,1.3587799794095117,1.3678121688543026,1.3622476666666663,0.012139999999999818,0.895280235988194,-18.169761273210074
69,2010-03-11T22:00:00.000000000Z,1.36805,1.37962,1.36695,1.37686,42840,-0.0013063752185151767,-0.003993880109442599,0.0026875048909274224,238.5720153435846,0.010422731783119718,1.3781608981251534,1.3668480000000007,1.355535101874848,1.3683958998959604,1.3623519999999998,0.015370000000000106,1.1289102380480198,-7.63274336283213
70,2010-03-12T22:00:00.000000000Z,1.37689,1.37689,1.37689,1.37689,1,-0.00029235928795734445,-0.003253575945145548,0.0029612166571882036,197.22679634958976,0.009680393798611164,1.3825907256499732,1.3695400000000006,1.356489274350028,1.3689439063542856,1.362604,0.007239999999999913,0.5286021976417254,-7.549778761062289
71,2010-03-13T22:00:00.000000000Z,1.37657,1.37815,1.37646,1.37743,565,0.0005485062905477012,-0.0024931594980068983,0.0030416657885545995,151.8018518289981,0.00910965138442465,1.3830778841257272,1.3729980000000008,1.3629181158742745,1.3694913962669124,1.3630789999999997,0.019300000000000095,1.4210716205370622,-6.056415929203922
72,2010-03-14T21:00:00.000000000Z,1.3774,1.3776,1.364,1.36769,36262,0.0004240732675466763,-0.0019097129448961835,0.0023337862124428598,49.364660955367356,0.00943039057125145,1.3823759302419856,1.373402000000001,1.3644280697580162,1.3693751771529181,1.3632243333333334,0.005190000000000028,0.3809174311926622,-32.99225663716816
73,2010-03-15T21:00:00.000000000Z,1.36765,1.37836,1.36572,1.3766,41500,0.001032519494340134,-0.00132126645704892,0.002353785951389054,81.55743129293442,0.009659648387590631,1.3825176659401373,1.3750940000000007,1.3676703340598642,1.3698412947559557,1.3636886666666668,0.014050000000000118,1.031154820006619,-11.370481927710868
74,2010-03-16T21:00:00.000000000Z,1.37657,1.38182,1.37266,1.3737700000000002,40139,0.0012717007889009313,-0.0008026730078589497,0.002074373796759881,93.2694230341156,0.009623959217048448,1.381721032504275,1.374476000000001,1.3672309674957268,1.3700947596104103,1.3641536666666667,0.010540000000000216,0.7731637361267252,-27.990264255910493
75,2010-03-17T21:00:00.000000000Z,1.3738,1.3741,1.3586799999999999,1.36079,42222,0.0004091596289257371,-0.0005603064805020123,0.0009694661094277494,-38.51021599533332,0.01003796213011643,1.383754010081212,1.3712560000000007,1.3587579899187894,1.369494452538771,1.3636113333333335,-0.0026399999999999757,-0.1936293025677882,-73.12239221140479
76,2010-03-18T21:00:00.000000000Z,1.36087,1.36268,1.3503,1.35293,39078,-0.0008982918169686549,-0.0006279035477953408,-0.00027038826917331405,-134.56632795645092,0.010205250549393818,1.3836285057820585,1.3663560000000006,1.3490834942179426,1.3684257781814309,1.3633536666666666,-0.007209999999999939,-0.5300924904789173,-91.65609137055867
77,2010-03-20T21:00:00.000000000Z,1.35225,1.35474,1.35225,1.35379,188,-0.0018438074305102692,-0.0008710843243383265,-0.0009727231061719426,-134.19813094334626,0.009654161224437125,1.383383213231316,1.3635760000000006,1.3437687867686852,1.3674815344277902,1.36339,-0.011880000000000113,-0.8699026851289204,-88.92766497461932
78,2010-03-21T21:00:00.000000000Z,1.35384,1.35684,1.34636,1.35585,36398,-0.002399253481797592,-0.0011767181558301797,-0.0012225353259674122,-121.92650590518988,0.009713149708405906,1.374771647460803,1.3594260000000005,1.344080352539198,1.3667311128518038,1.3632103333333334,-0.012289999999999912,-0.8982998815910581,-73.23745064861819
79,2010-03-22T21:00:00.000000000Z,1.3557700000000001,1.3569200000000001,1.3476,1.3498,41265,-0.003289711174609078,-0.0015993167595859594,-0.0016903944150231185,-112.7722235139121,0.009685067586376928,1.3619180678003275,1.3546320000000005,1.3473459321996735,1.365638782990397,1.3628303333333336,-0.027059999999999862,-1.9653414290486948,-90.29892836999406
80,2010-03-23T21:00:00.000000000Z,1.34991,1.35064,1.3311899999999999,1.33133,55359,-0.0054232639404916405,-0.0023641061957670956,-0.003059157744724545,-176.62623424969553,0.01038256275877859,1.3665802331820982,1.3487400000000005,1.3308997668179028,1.3634253131200489,1.361743666666667,-0.045560000000000045,-3.308906303335779,-99.72348410033571
81,2010-03-24T21:00:00.000000000Z,1.33148,1.33873,1.3267799999999998,1.32711,51256,-0.00736968546429706,-0.0033652220494730886,-0.004004463414823972,-164.22146212432392,0.010494522561722985,1.3674893221446012,1.3435760000000005,1.3196626778554,1.361082389692949,1.3606613333333335,-0.05031999999999992,-3.653180197904793,-99.40043604651133
82,2010-03-25T21:00:00.000000000Z,1.3273,1.34254,1.32666,1.34099,49930,-0.007703438105862048,-0.004232865260750881,-0.0034705728451111676,-108.98779859082322,0.010879199521599922,1.3626382537214015,1.3410160000000004,1.3193937462785994,1.3597861064869523,1.3603366666666667,-0.026700000000000168,-1.9521967697358478,-74.02102973168977
83,2010-03-27T21:00:00.000000000Z,1.34077,1.35255,1.34077,1.34725,3537,-0.007377763530383108,-0.004861844914677326,-0.002515918615705782,-52.5326017003702,0.010943542412914207,1.3569238307227933,1.3392960000000005,1.3216681692772076,1.358977325423278,1.3601123333333336,-0.029349999999999987,-2.132064506755771,-62.67222625090633
84,2010-03-28T21:00:00.000000000Z,1.3464,1.3506200000000002,1.34192,1.3482399999999999,38795,-0.006959553950958153,-0.005281386721933491,-0.0016781672290246616,-45.80108897667994,0.010783289383420347,1.3558978977173495,1.3389840000000004,1.3220701022826513,1.3582845947508084,1.3598923333333335,-0.025530000000000275,-1.8583896867743754,-60.87744742567097
85,2010-03-29T21:00:00.000000000Z,1.34829,1.35372,1.3396,1.34133,39958,-0.007103810788149811,-0.0056458715351767556,-0.0014579392529730558,-50.04284490145723,0.01102162585603319,1.3560709458802185,1.3409840000000004,1.3258970541197823,1.3571907499281757,1.359164,-0.019460000000000033,-1.4300516611674086,-73.40464104423508
86,2010-03-30T21:00:00.000000000Z,1.3412899999999999,1.3548799999999999,1.33848,1.35091,43027,-0.0063716608937769426,-0.005791029406896793,-0.0005806314868801498,-22.80960819058799,0.011405795437745104,1.3536062907600035,1.3457440000000003,1.337881709239997,1.35678554025539,1.3587650000000002,-0.0020199999999999108,-0.14930558122001614,-56.03698332124717
87,2010-03-31T21:00:00.000000000Z,1.35094,1.35911,1.34606,1.35886,40911,-0.005091239627316391,-0.0056510714509807125,0.0005598318236643219,37.038731756607135,0.01152323862076331,1.36073136339527,1.3493180000000005,1.337904636604731,1.3569193763679457,1.358645,0.005069999999999908,0.37450416977522494,-41.6243654822336
88,2010-04-01T21:00:00.000000000Z,1.3588799999999999,1.3590799999999998,1.34758,1.35039,19123,-0.004705710263253948,-0.00546199921343536,0.0007562889501814118,40.15992147568476,0.011521578719280206,1.3611792264284022,1.3499460000000005,1.338712773571599,1.3564981262796911,1.358458,-0.00546000000000002,-0.4026994136519524,-49.978920741989974
89,2010-04-02T21:00:00.000000000Z,1.35037,1.35037,1.34979,1.34979,2,-0.004397894262768931,-0.005249178223302074,0.000851283960533143,31.16956971287744,0.01074146595361733,1.361368699761617,1.3502560000000006,1.3391433002383841,1.356065343939066,1.358068,-1.0000000000065512e-05,-0.0007408504963724027,-35.78567462520785
90,2010-04-03T21:00:00.000000000Z,1.35028,1.35159,1.34953,1.3498299999999999,457,-0.004103418544294746,-0.005020026287500609,0.000916607743205863,41.450696650365515,0.010121361242644676,1.3589085891574102,1.3519560000000006,1.345003410842591,1.3556630636849327,1.3574073333333334,0.01849999999999996,1.3895878557532715,-28.597842835131438
91,2010-04-04T21:00:00.000000000Z,1.3498,1.3537700000000001,1.34606,1.34838,19311,-0.003941610861224687,-0.004804343202245424,0.0008627323410207374,35.10702244988458,0.00994912115388435,1.3589779001050861,1.3514500000000005,1.3439220998949148,1.3551931886084854,1.3570823333333333,0.0212699999999999,1.6027307457558093,-33.06625577812049
92,2010-04-05T21:00:00.000000000Z,1.34835,1.34968,1.33558,1.33988,39123,-0.004447982495728642,-0.0047330710609420675,0.0002850885652134257,-51.738153972325975,0.010245612500035469,1.3555404602955055,1.3476540000000006,1.3397675397044957,1.354205240956325,1.3563283333333334,-0.0011099999999999444,-0.08277466647774734,-59.2604006163329
